$STR WITHDRAWAL AT SEG64                                     ELEV OF WITHDRAWAL CENTERLINE:250.     

JDAY,     TDS,    Gen1,    Gen2,    Gen3,    Gen4,    Gen5,    ISS2,     PO4,     NH4,     NO3,    LDOM,    RDOM,    LPOM,    RPOM,    ALG1,      DO,     TIC,     ALK,  LDOM-P,  RDOM-P,  LPOM-P,  RPOM-P,  LDOM-N,  RDOM-N,  LPOM-N,  RPOM-N,
  4386.200,   57.0000,    2.1960,    0.0000,    0.0000,    6.0600,    0.0000,    7.5385,    0.0490,    0.0818,    0.1438,    2.4973,    2.9398,    0.7798,    0.8599,    0.0760,    4.9427,    5.3456,   16.5050,    0.0051,    0.0060,    0.0015,    0.0017,    0.2803,    0.3302,    0.0651,    0.0727,
  4386.300,   57.0000,    2.2961,    0.0000,    0.0000,    6.0600,    0.0000,    7.5265,    0.0490,    0.0829,    0.1448,    2.4807,    2.9419,    0.7753,    0.8592,    0.0749,    4.9147,    5.3535,   16.5050,    0.0051,    0.0060,    0.0015,    0.0017,    0.2784,    0.3304,    0.0647,    0.0727,
  4386.402,   57.0000,    2.3970,    0.0000,    0.0000,    6.0600,    0.0000,    7.5226,    0.0491,    0.0840,    0.1457,    2.4639,    2.9440,    0.7712,    0.8589,    0.0740,    4.8844,    5.3623,   16.5050,    0.0050,    0.0060,    0.0015,    0.0017,    0.2765,    0.3307,    0.0643,    0.0726,
  4386.501,   57.0000,    2.4969,    0.0000,    0.0000,    6.0600,    0.0000,    7.5232,    0.0491,    0.0850,    0.1467,    2.4475,    2.9461,    0.7675,    0.8589,    0.0729,    4.8523,    5.3718,   16.5050,    0.0050,    0.0060,    0.0015,    0.0017,    0.2747,    0.3309,    0.0640,    0.0726,
  4386.602,   57.0000,    2.5964,    0.0000,    0.0000,    6.0600,    0.0000,    7.5245,    0.0491,    0.0861,    0.1477,    2.4313,    2.9482,    0.7638,    0.8590,    0.0720,    4.8205,    5.3812,   16.5050,    0.0050,    0.0060,    0.0015,    0.0017,    0.2729,    0.3311,    0.0637,    0.0727,
  4386.701,   57.0000,    2.6956,    0.0000,    0.0000,    6.0600,    0.0000,    7.5271,    0.0492,    0.0871,    0.1487,    2.4152,    2.9502,    0.7602,    0.8591,    0.0711,    4.7894,    5.3906,   16.5050,    0.0049,    0.0060,    0.0015,    0.0017,    0.2710,    0.3314,    0.0633,    0.0727,
  4386.803,   57.0000,    2.7971,    0.0000,    0.0000,    6.0600,    0.0000,    7.5304,    0.0492,    0.0881,    0.1497,    2.3988,    2.9523,    0.7566,    0.8593,    0.0702,    4.7571,    5.4003,   16.5050,    0.0049,    0.0060,    0.0015,    0.0017,    0.2692,    0.3316,    0.0630,    0.0727,
  4386.901,   57.0000,    2.8952,    0.0000,    0.0000,    6.0600,    0.0000,    7.5347,    0.0493,    0.0890,    0.1507,    2.3831,    2.9543,    0.7532,    0.8595,    0.0693,    4.7252,    5.4096,   16.5050,    0.0049,    0.0060,    0.0015,    0.0017,    0.2674,    0.3318,    0.0627,    0.0727,
  4387.000,   57.0000,    2.9950,    0.0000,    0.0000,    6.0600,    0.0000,    7.5036,    0.0493,    0.0898,    0.1517,    2.3675,    2.9563,    0.7480,    0.8578,    0.0692,    4.7057,    5.4144,   16.5050,    0.0048,    0.0060,    0.0015,    0.0017,    0.2657,    0.3321,    0.0623,    0.0726,
  4387.101,   57.0000,    3.0962,    0.0000,    0.0000,    6.0600,    0.0000,    7.4981,    0.0493,    0.0908,    0.1527,    2.3516,    2.9583,    0.7443,    0.8575,    0.0680,    4.6748,    5.4234,   16.5050,    0.0048,    0.0060,    0.0015,    0.0017,    0.2639,    0.3323,    0.0619,    0.0725,
  4387.202,   57.0000,    3.1971,    0.0000,    0.0000,    6.0600,    0.0000,    7.4889,    0.0494,    0.0917,    0.1538,    2.3359,    2.9603,    0.7404,    0.8569,    0.0670,    4.6456,    5.4320,   16.5050,    0.0048,    0.0060,    0.0015,    0.0017,    0.2621,    0.3325,    0.0616,    0.0725,
  4387.301,   57.0000,    3.2956,    0.0000,    0.0000,    6.0600,    0.0000,    7.4799,    0.0494,    0.0926,    0.1548,    2.3206,    2.9622,    0.7368,    0.8564,    0.0661,    4.6171,    5.4403,   16.5050,    0.0048,    0.0060,    0.0015,    0.0017,    0.2604,    0.3327,    0.0612,    0.0724,
  4387.402,   57.0000,    3.3981,    0.0000,    0.0000,    6.0600,    0.0000,    7.4784,    0.0494,    0.0935,    0.1559,    2.3048,    2.9642,    0.7331,    0.8563,    0.0652,    4.5858,    5.4495,   16.5050,    0.0047,    0.0060,    0.0015,    0.0017,    0.2586,    0.3329,    0.0609,    0.0724,
  4387.500,   57.0000,    3.4963,    0.0000,    0.0000,    6.0600,    0.0000,    7.4827,    0.0495,    0.0943,    0.1570,    2.2898,    2.9661,    0.7299,    0.8566,    0.0642,    4.5536,    5.4592,   16.5050,    0.0047,    0.0060,    0.0015,    0.0017,    0.2569,    0.3332,    0.0606,    0.0724,
  4387.601,   57.0000,    3.5968,    0.0000,    0.0000,    6.0600,    0.0000,    7.4882,    0.0495,    0.0951,    0.1581,    2.2744,    2.9680,    0.7267,    0.8569,    0.0633,    4.5209,    5.4689,   16.5050,    0.0047,    0.0061,    0.0015,    0.0017,    0.2552,    0.3334,    0.0603,    0.0725,
  4387.702,   57.0000,    3.6977,    0.0000,    0.0000,    6.0600,    0.0000,    7.4976,    0.0496,    0.0959,    0.1592,    2.2591,    2.9699,    0.7234,    0.8574,    0.0623,    4.4872,    5.4789,   16.5050,    0.0046,    0.0061,    0.0014,    0.0017,    0.2535,    0.3336,    0.0600,    0.0725,
  4387.801,   57.0000,    3.7971,    0.0000,    0.0000,    6.0600,    0.0000,    7.5091,    0.0496,    0.0967,    0.1603,    2.2441,    2.9718,    0.7204,    0.8580,    0.0613,    4.4531,    5.4892,   16.5050,    0.0046,    0.0061,    0.0014,    0.0017,    0.2518,    0.3338,    0.0597,    0.0726,
  4387.901,   57.0000,    3.8961,    0.0000,    0.0000,    6.0600,    0.0000,    7.5184,    0.0496,    0.0975,    0.1614,    2.2293,    2.9737,    0.7173,    0.8585,    0.0604,    4.4197,    5.4993,   16.5050,    0.0046,    0.0061,    0.0014,    0.0017,    0.2501,    0.3340,    0.0595,    0.0726,
  4388.000,   57.0000,    3.9972,    0.0000,    0.0000,    6.0600,    0.0000,    7.4929,    0.0497,    0.0981,    0.1625,    2.2145,    2.9756,    0.7125,    0.8571,    0.0600,    4.4002,    5.5042,   16.5050,    0.0045,    0.0061,    0.0014,    0.0017,    0.2484,    0.3342,    0.0590,    0.0725,
  4388.100,   57.0000,    4.0956,    0.0000,    0.0000,    6.0600,    0.0000,    7.4865,    0.0497,    0.0989,    0.1636,    2.2001,    2.9774,    0.7091,    0.8567,    0.0591,    4.3717,    5.5125,   16.5050,    0.0045,    0.0061,    0.0014,    0.0017,    0.2468,    0.3344,    0.0587,    0.0725,
  4388.200,   57.0000,    4.1961,    0.0000,    0.0000,    6.0600,    0.0000,    7.4792,    0.0498,    0.0996,    0.1647,    2.1854,    2.9792,    0.7055,    0.8563,    0.0582,    4.3427,    5.5210,   16.5050,    0.0045,    0.0061,    0.0014,    0.0017,    0.2452,    0.3346,    0.0584,    0.0724,
  4388.301,   57.0000,    4.2977,    0.0000,    0.0000,    6.0600,    0.0000,    7.4710,    0.0498,    0.1003,    0.1659,    2.1707,    2.9811,    0.7019,    0.8558,    0.0573,    4.3138,    5.5296,   16.5050,    0.0045,    0.0061,    0.0014,    0.0017,    0.2435,    0.3348,    0.0580,    0.0724,
  4388.401,   57.0000,    4.3973,    0.0000,    0.0000,    6.0600,    0.0000,    7.4720,    0.0498,    0.1009,    0.1671,    2.1563,    2.9828,    0.6986,    0.8558,    0.0565,    4.2834,    5.5385,   16.5050,    0.0044,    0.0061,    0.0014,    0.0017,    0.2419,    0.3350,    0.0577,    0.0724,
  4388.501,   57.0000,    4.4965,    0.0000,    0.0000,    6.0600,    0.0000,    7.4761,    0.0499,    0.1016,    0.1682,    2.1421,    2.9846,    0.6955,    0.8560,    0.0557,    4.2520,    5.5479,   16.5050,    0.0044,    0.0061,    0.0014,    0.0017,    0.2403,    0.3352,    0.0574,    0.0724,
  4388.601,   57.0000,    4.5955,    0.0000,    0.0000,    6.0600,    0.0000,    7.4800,    0.0499,    0.1022,    0.1694,    2.1280,    2.9864,    0.6923,    0.8563,    0.0549,    4.2213,    5.5568,   16.5050,    0.0044,    0.0061,    0.0014,    0.0017,    0.2387,    0.3354,    0.0572,    0.0724,
  4388.701,   57.0000,    4.6957,    0.0000,    0.0000,    6.0600,    0.0000,    7.4854,    0.0499,    0.1028,    0.1705,    2.1138,    2.9881,    0.6891,    0.8566,    0.0542,    4.1903,    5.5658,   16.5050,    0.0043,    0.0061,    0.0014,    0.0017,    0.2371,    0.3356,    0.0569,    0.0724,
  4388.801,   57.0000,    4.7954,    0.0000,    0.0000,    6.0600,    0.0000,    7.4923,    0.0500,    0.1033,    0.1717,    2.0998,    2.9899,    0.6859,    0.8570,    0.0536,    4.1593,    5.5746,   16.5050,    0.0043,    0.0061,    0.0014,    0.0017,    0.2355,    0.3358,    0.0566,    0.0725,
  4388.903,   57.0000,    4.8969,    0.0000,    0.0000,    6.0600,    0.0000,    7.5008,    0.0500,    0.1039,    0.1729,    2.0855,    2.9916,    0.6826,    0.8576,    0.0530,    4.1270,    5.5839,   16.5050,    0.0043,    0.0061,    0.0014,    0.0017,    0.2339,    0.3360,    0.0563,    0.0725,
  4389.000,   57.0000,    4.9969,    0.0000,    0.0000,    6.0600,    0.0000,    7.4749,    0.0500,    0.1043,    0.1741,    2.0719,    2.9934,    0.6780,    0.8561,    0.0531,    4.1096,    5.5880,   16.5050,    0.0043,    0.0061,    0.0014,    0.0017,    0.2324,    0.3362,    0.0560,    0.0724,
  4389.102,   57.0000,    5.0969,    0.0000,    0.0000,    6.0600,    0.0000,    7.4744,    0.0501,    0.1048,    0.1753,    2.0581,    2.9951,    0.6747,    0.8561,    0.0523,    4.0804,    5.5964,   16.5050,    0.0042,    0.0061,    0.0014,    0.0017,    0.2308,    0.3364,    0.0557,    0.0724,
  4389.202,   57.0000,    5.1964,    0.0000,    0.0000,    6.0600,    0.0000,    7.3208,    0.0501,    0.1049,    0.1765,    2.0446,    2.9967,    0.6647,    0.8474,    0.0556,    4.1241,    5.5779,   16.5050,    0.0042,    0.0061,    0.0013,    0.0016,    0.2293,    0.3366,    0.0548,    0.0717,
  4389.302,   57.0000,    5.2965,    0.0000,    0.0000,    6.0600,    0.0000,    7.2889,    0.0501,    0.1053,    0.1777,    2.0310,    2.9984,    0.6601,    0.8456,    0.0557,    4.1105,    5.5805,   16.5050,    0.0042,    0.0061,    0.0013,    0.0016,    0.2278,    0.3368,    0.0544,    0.0715,
  4389.401,   57.0000,    5.3978,    0.0000,    0.0000,    6.0600,    0.0000,    7.4386,    0.0502,    0.1062,    0.1789,    2.0170,    3.0001,    0.6633,    0.8540,    0.0512,    4.0112,    5.6144,   16.5050,    0.0041,    0.0061,    0.0013,    0.0017,    0.2262,    0.3370,    0.0546,    0.0722,
  4389.501,   57.0000,    5.4963,    0.0000,    0.0000,    6.0600,    0.0000,    7.4828,    0.0502,    0.1068,    0.1801,    2.0038,    3.0017,    0.6620,    0.8565,    0.0496,    3.9626,    5.6298,   16.5050,    0.0041,    0.0061,    0.0013,    0.0017,    0.2247,    0.3372,    0.0545,    0.0724,
  4389.602,   57.0000,    5.5971,    0.0000,    0.0000,    6.0600,    0.0000,    7.5031,    0.0503,    0.1073,    0.1814,    1.9903,    3.0034,    0.6597,    0.8576,    0.0485,    3.9245,    5.6415,   16.5050,    0.0041,    0.0061,    0.0013,    0.0017,    0.2232,    0.3373,    0.0543,    0.0725,
  4389.700,   57.0000,    5.6953,    0.0000,    0.0000,    6.0600,    0.0000,    7.5145,    0.0503,    0.1078,    0.1826,    1.9773,    3.0050,    0.6571,    0.8583,    0.0476,    3.8914,    5.6515,   16.5050,    0.0041,    0.0061,    0.0013,    0.0017,    0.2217,    0.3375,    0.0541,    0.0726,
  4389.801,   57.0000,    5.7958,    0.0000,    0.0000,    6.0600,    0.0000,    7.5091,    0.0503,    0.1081,    0.1838,    1.9640,    3.0066,    0.6536,    0.8579,    0.0471,    3.8654,    5.6586,   16.5050,    0.0040,    0.0061,    0.0013,    0.0017,    0.2202,    0.3377,    0.0537,    0.0726,
  4389.903,   57.0000,    5.8978,    0.0000,    0.0000,    6.0600,    0.0000,    7.4898,    0.0504,    0.1085,    0.1850,    1.9507,    3.0082,    0.6495,    0.8568,    0.0469,    3.8445,    5.6640,   16.5050,    0.0040,    0.0061,    0.0013,    0.0017,    0.2188,    0.3379,    0.0534,    0.0725,
  4390.000,   57.0000,    5.9954,    0.0000,    0.0000,    6.0600,    0.0000,    7.5113,    0.0504,    0.1089,    0.1863,    1.9380,    3.0098,    0.6472,    0.8580,    0.0458,    3.8078,    5.6750,   16.5050,    0.0040,    0.0061,    0.0013,    0.0017,    0.2173,    0.3381,    0.0532,    0.0726,
  4390.101,   57.0000,    6.0960,    0.0000,    0.0000,    6.0600,    0.0000,    7.5243,    0.0504,    0.1094,    0.1875,    1.9250,    3.0114,    0.6447,    0.8587,    0.0449,    3.7737,    5.6850,   16.5050,    0.0040,    0.0061,    0.0013,    0.0017,    0.2159,    0.3382,    0.0529,    0.0726,
  4390.202,   57.0000,    6.1972,    0.0000,    0.0000,    6.0600,    0.0000,    7.5260,    0.0505,    0.1097,    0.1888,    1.9122,    3.0129,    0.6418,    0.8588,    0.0442,    3.7440,    5.6934,   16.5050,    0.0039,    0.0061,    0.0013,    0.0017,    0.2144,    0.3384,    0.0527,    0.0726,
  4390.300,   57.0000,    6.2964,    0.0000,    0.0000,    6.0600,    0.0000,    7.5086,    0.0505,    0.1102,    0.1900,    1.9004,    3.0145,    0.6407,    0.8578,    0.0437,    3.7142,    5.7054,   16.5050,    0.0039,    0.0061,    0.0013,    0.0017,    0.2131,    0.3386,    0.0523,    0.0725,
  4390.401,   57.0000,    6.3973,    0.0000,    0.0000,    6.0600,    0.0000,    7.5006,    0.0506,    0.1109,    0.1914,    1.8890,    3.0161,    0.6418,    0.8573,    0.0431,    3.6714,    5.7253,   16.5050,    0.0039,    0.0062,    0.0013,    0.0017,    0.2117,    0.3388,    0.0520,    0.0725,
  4390.503,   57.0000,    6.4994,    0.0000,    0.0000,    6.0600,    0.0000,    7.5065,    0.0506,    0.1110,    0.1926,    1.8755,    3.0176,    0.6365,    0.8576,    0.0425,    3.6494,    5.7276,   16.5050,    0.0039,    0.0062,    0.0013,    0.0017,    0.2102,    0.3389,    0.0517,    0.0725,
  4390.602,   57.0000,    6.5985,    0.0000,    0.0000,    6.0600,    0.0000,    7.5196,    0.0506,    0.1112,    0.1938,    1.8622,    3.0191,    0.6308,    0.8583,    0.0418,    3.6284,    5.7286,   16.5050,    0.0038,    0.0062,    0.0013,    0.0017,    0.2088,    0.3391,    0.0515,    0.0726,
  4390.700,   57.0000,    6.6968,    0.0000,    0.0000,    6.0600,    0.0000,    7.5268,    0.0506,    0.1114,    0.1950,    1.8497,    3.0206,    0.6269,    0.8587,    0.0412,    3.6021,    5.7346,   16.5050,    0.0038,    0.0062,    0.0013,    0.0017,    0.2074,    0.3393,    0.0513,    0.0726,
  4390.802,   57.0000,    6.7981,    0.0000,    0.0000,    6.0600,    0.0000,    7.5282,    0.0507,    0.1116,    0.1963,    1.8371,    3.0221,    0.6236,    0.8588,    0.0406,    3.5745,    5.7420,   16.5050,    0.0038,    0.0062,    0.0013,    0.0017,    0.2060,    0.3394,    0.0510,    0.0726,
  4390.903,   57.0000,    6.8990,    0.0000,    0.0000,    6.0600,    0.0000,    7.5283,    0.0507,    0.1120,    0.1976,    1.8251,    3.0236,    0.6214,    0.8587,    0.0400,    3.5436,    5.7521,   16.5050,    0.0038,    0.0062,    0.0013,    0.0017,    0.2046,    0.3396,    0.0507,    0.0726,
  4391.000,   57.0000,    6.9978,    0.0000,    0.0000,    6.0600,    0.0000,    7.5309,    0.0507,    0.1122,    0.1989,    1.8131,    3.0250,    0.6184,    0.8589,    0.0394,    3.5154,    5.7602,   16.5050,    0.0037,    0.0062,    0.0013,    0.0017,    0.2032,    0.3398,    0.0505,    0.0726,
  4391.100,   57.0000,    7.0962,    0.0000,    0.0000,    6.0600,    0.0000,    7.5333,    0.0508,    0.1125,    0.2001,    1.8012,    3.0264,    0.6154,    0.8590,    0.0388,    3.4881,    5.7678,   16.5050,    0.0037,    0.0062,    0.0012,    0.0017,    0.2019,    0.3399,    0.0502,    0.0726,
  4391.202,   57.0000,    7.1981,    0.0000,    0.0000,    6.0600,    0.0000,    7.5330,    0.0508,    0.1127,    0.2014,    1.7890,    3.0279,    0.6125,    0.8589,    0.0383,    3.4599,    5.7760,   16.5050,    0.0037,    0.0062,    0.0012,    0.0017,    0.2005,    0.3401,    0.0499,    0.0726,
  4391.301,   57.0000,    7.2975,    0.0000,    0.0000,    6.0600,    0.0000,    7.5245,    0.0508,    0.1131,    0.2027,    1.7779,    3.0294,    0.6114,    0.8584,    0.0378,    3.4274,    5.7888,   16.5050,    0.0037,    0.0062,    0.0012,    0.0017,    0.1993,    0.3402,    0.0496,    0.0726,
  4391.403,   57.0000,    7.3992,    0.0000,    0.0000,    6.0600,    0.0000,    7.5235,    0.0509,    0.1133,    0.2041,    1.7660,    3.0308,    0.6087,    0.8583,    0.0373,    3.3984,    5.7978,   16.5050,    0.0036,    0.0062,    0.0012,    0.0017,    0.1979,    0.3404,    0.0493,    0.0726,
  4391.500,   57.0000,    7.4969,    0.0000,    0.0000,    6.0600,    0.0000,    7.5290,    0.0509,    0.1134,    0.2053,    1.7541,    3.0322,    0.6048,    0.8586,    0.0367,    3.3749,    5.8023,   16.5050,    0.0036,    0.0062,    0.0012,    0.0017,    0.1966,    0.3406,    0.0491,    0.0726,
  4391.601,   57.0000,    7.5988,    0.0000,    0.0000,    6.0600,    0.0000,    7.5336,    0.0509,    0.1136,    0.2066,    1.7422,    3.0336,    0.6016,    0.8588,    0.0362,    3.3464,    5.8103,   16.5050,    0.0036,    0.0062,    0.0012,    0.0017,    0.1953,    0.3407,    0.0488,    0.0726,
  4391.703,   57.0000,    7.6985,    0.0000,    0.0000,    6.0600,    0.0000,    7.5435,    0.0509,    0.1137,    0.2078,    1.7301,    3.0349,    0.5974,    0.8594,    0.0356,    3.3226,    5.8143,   16.5050,    0.0036,    0.0062,    0.0012,    0.0017,    0.1939,    0.3409,    0.0486,    0.0727,
  4391.803,   57.0000,    7.7982,    0.0000,    0.0000,    6.0600,    0.0000,    7.5502,    0.0510,    0.1138,    0.2091,    1.7184,    3.0363,    0.5942,    0.8597,    0.0350,    3.2950,    5.8217,   16.5050,    0.0035,    0.0062,    0.0012,    0.0017,    0.1926,    0.3410,    0.0484,    0.0727,
  4391.902,   57.0000,    7.8976,    0.0000,    0.0000,    6.0600,    0.0000,    7.5513,    0.0510,    0.1140,    0.2104,    1.7070,    3.0377,    0.5912,    0.8598,    0.0345,    3.2683,    5.8291,   16.5050,    0.0035,    0.0062,    0.0012,    0.0017,    0.1913,    0.3412,    0.0481,    0.0727,
  4392.000,   57.0000,    7.9967,    0.0000,    0.0000,    6.0600,    0.0000,    7.5527,    0.0510,    0.1141,    0.2116,    1.6957,    3.0390,    0.5883,    0.8598,    0.0341,    3.2420,    5.8363,   16.5050,    0.0035,    0.0062,    0.0012,    0.0017,    0.1901,    0.3413,    0.0479,    0.0727,
  4392.103,   57.0000,    8.0986,    0.0000,    0.0000,    6.0600,    0.0000,    7.5517,    0.0511,    0.1143,    0.2129,    1.6843,    3.0404,    0.5854,    0.8597,    0.0336,    3.2156,    5.8437,   16.5050,    0.0035,    0.0062,    0.0012,    0.0017,    0.1888,    0.3415,    0.0476,    0.0727,
  4392.200,   57.0000,    8.1976,    0.0000,    0.0000,    6.0600,    0.0000,    7.5523,    0.0511,    0.1144,    0.2142,    1.6732,    3.0417,    0.5826,    0.8597,    0.0331,    3.1892,    5.8511,   16.5050,    0.0034,    0.0062,    0.0012,    0.0017,    0.1875,    0.3416,    0.0473,    0.0727,
