$STR WITHDRAWAL AT SEG64                                     ELEV OF WITHDRAWAL CENTERLINE:278.     

JDAY,     TDS,    Gen1,    Gen2,    Gen3,    Gen4,    Gen5,    ISS2,     PO4,     NH4,     NO3,    LDOM,    RDOM,    LPOM,    RPOM,    ALG1,      DO,     TIC,     ALK,  LDOM-P,  RDOM-P,  LPOM-P,  RPOM-P,  LDOM-N,  RDOM-N,  LPOM-N,  RPOM-N,
  4386.200,   57.0000,    2.1960,    0.0000,    0.0000,    6.0600,    0.0000,    7.5385,    0.0490,    0.0818,    0.1438,    2.4973,    2.9398,    0.7798,    0.8599,    0.0760,    4.9427,    5.3456,   16.5050,    0.0051,    0.0060,    0.0015,    0.0017,    0.2803,    0.3302,    0.0651,    0.0727,
  4386.300,   57.0000,    2.2961,    0.0000,    0.0000,    6.0600,    0.0000,    7.5265,    0.0490,    0.0829,    0.1448,    2.4807,    2.9419,    0.7753,    0.8592,    0.0749,    4.9147,    5.3535,   16.5050,    0.0051,    0.0060,    0.0015,    0.0017,    0.2784,    0.3304,    0.0647,    0.0727,
  4386.402,   57.0000,    2.3969,    0.0000,    0.0000,    6.0600,    0.0000,    7.5225,    0.0491,    0.0840,    0.1457,    2.4640,    2.9440,    0.7711,    0.8589,    0.0740,    4.8846,    5.3622,   16.5050,    0.0050,    0.0060,    0.0015,    0.0017,    0.2765,    0.3307,    0.0643,    0.0726,
  4386.501,   57.0000,    2.4969,    0.0000,    0.0000,    6.0600,    0.0000,    7.5192,    0.0491,    0.0849,    0.1467,    2.4476,    2.9461,    0.7671,    0.8587,    0.0736,    4.8554,    5.3707,   16.5050,    0.0050,    0.0060,    0.0015,    0.0017,    0.2747,    0.3309,    0.0640,    0.0726,
  4386.602,   57.0000,    2.5964,    0.0000,    0.0000,    6.0600,    0.0000,    7.5171,    0.0491,    0.0859,    0.1477,    2.4314,    2.9482,    0.7632,    0.8586,    0.0733,    4.8265,    5.3792,   16.5050,    0.0050,    0.0060,    0.0015,    0.0017,    0.2729,    0.3311,    0.0636,    0.0726,
  4386.701,   57.0000,    2.6956,    0.0000,    0.0000,    6.0600,    0.0000,    7.5233,    0.0492,    0.0870,    0.1487,    2.4153,    2.9502,    0.7598,    0.8589,    0.0719,    4.7931,    5.3891,   16.5050,    0.0049,    0.0060,    0.0015,    0.0017,    0.2711,    0.3314,    0.0633,    0.0726,
  4386.803,   57.0000,    2.7971,    0.0000,    0.0000,    6.0600,    0.0000,    7.5300,    0.0492,    0.0880,    0.1497,    2.3989,    2.9523,    0.7563,    0.8593,    0.0706,    4.7588,    5.3993,   16.5050,    0.0049,    0.0060,    0.0015,    0.0017,    0.2692,    0.3316,    0.0630,    0.0727,
  4386.901,   57.0000,    2.8952,    0.0000,    0.0000,    6.0600,    0.0000,    7.5362,    0.0493,    0.0889,    0.1507,    2.3833,    2.9543,    0.7530,    0.8596,    0.0695,    4.7258,    5.4091,   16.5050,    0.0049,    0.0060,    0.0015,    0.0017,    0.2675,    0.3318,    0.0627,    0.0727,
  4387.000,   57.0000,    2.9950,    0.0000,    0.0000,    6.0600,    0.0000,    7.5036,    0.0493,    0.0898,    0.1517,    2.3675,    2.9563,    0.7480,    0.8578,    0.0692,    4.7057,    5.4144,   16.5050,    0.0048,    0.0060,    0.0015,    0.0017,    0.2657,    0.3321,    0.0623,    0.0726,
  4387.101,   57.0000,    3.0962,    0.0000,    0.0000,    6.0600,    0.0000,    7.4981,    0.0493,    0.0908,    0.1527,    2.3516,    2.9583,    0.7443,    0.8575,    0.0680,    4.6748,    5.4234,   16.5050,    0.0048,    0.0060,    0.0015,    0.0017,    0.2639,    0.3323,    0.0619,    0.0725,
  4387.202,   57.0000,    3.1971,    0.0000,    0.0000,    6.0600,    0.0000,    7.4889,    0.0494,    0.0917,    0.1538,    2.3359,    2.9603,    0.7404,    0.8569,    0.0670,    4.6456,    5.4320,   16.5050,    0.0048,    0.0060,    0.0015,    0.0017,    0.2621,    0.3325,    0.0616,    0.0725,
  4387.301,   57.0000,    3.2956,    0.0000,    0.0000,    6.0600,    0.0000,    7.4799,    0.0494,    0.0926,    0.1548,    2.3206,    2.9622,    0.7368,    0.8564,    0.0661,    4.6171,    5.4403,   16.5050,    0.0048,    0.0060,    0.0015,    0.0017,    0.2604,    0.3327,    0.0612,    0.0724,
  4387.402,   57.0000,    3.3980,    0.0000,    0.0000,    6.0600,    0.0000,    7.4790,    0.0494,    0.0935,    0.1559,    2.3048,    2.9642,    0.7331,    0.8563,    0.0652,    4.5856,    5.4497,   16.5050,    0.0047,    0.0060,    0.0015,    0.0017,    0.2586,    0.3329,    0.0609,    0.0724,
  4387.500,   57.0000,    3.4963,    0.0000,    0.0000,    6.0600,    0.0000,    7.4811,    0.0495,    0.0943,    0.1570,    2.2899,    2.9661,    0.7298,    0.8565,    0.0646,    4.5550,    5.4587,   16.5050,    0.0047,    0.0060,    0.0015,    0.0017,    0.2569,    0.3332,    0.0606,    0.0724,
  4387.601,   57.0000,    3.5967,    0.0000,    0.0000,    6.0600,    0.0000,    7.4841,    0.0495,    0.0950,    0.1581,    2.2746,    2.9680,    0.7263,    0.8566,    0.0643,    4.5247,    5.4676,   16.5050,    0.0047,    0.0061,    0.0015,    0.0017,    0.2552,    0.3334,    0.0603,    0.0725,
  4387.702,   57.0000,    3.6977,    0.0000,    0.0000,    6.0600,    0.0000,    7.4983,    0.0496,    0.0958,    0.1592,    2.2592,    2.9699,    0.7232,    0.8574,    0.0629,    4.4887,    5.4784,   16.5050,    0.0046,    0.0061,    0.0014,    0.0017,    0.2535,    0.3336,    0.0600,    0.0725,
  4387.801,   57.0000,    3.7971,    0.0000,    0.0000,    6.0600,    0.0000,    7.5139,    0.0496,    0.0967,    0.1603,    2.2442,    2.9718,    0.7202,    0.8583,    0.0617,    4.4524,    5.4894,   16.5050,    0.0046,    0.0061,    0.0014,    0.0017,    0.2518,    0.3338,    0.0598,    0.0726,
  4387.901,   57.0000,    3.8962,    0.0000,    0.0000,    6.0600,    0.0000,    7.4884,    0.0496,    0.0973,    0.1614,    2.2295,    2.9737,    0.7156,    0.8568,    0.0613,    4.4353,    5.4935,   16.5050,    0.0046,    0.0061,    0.0014,    0.0017,    0.2501,    0.3340,    0.0593,    0.0725,
  4388.000,   57.0000,    3.9972,    0.0000,    0.0000,    6.0600,    0.0000,    7.4929,    0.0497,    0.0981,    0.1625,    2.2145,    2.9756,    0.7125,    0.8571,    0.0600,    4.4002,    5.5042,   16.5050,    0.0045,    0.0061,    0.0014,    0.0017,    0.2484,    0.3342,    0.0590,    0.0725,
  4388.100,   57.0000,    4.0956,    0.0000,    0.0000,    6.0600,    0.0000,    7.4865,    0.0497,    0.0989,    0.1636,    2.2001,    2.9774,    0.7091,    0.8567,    0.0591,    4.3717,    5.5125,   16.5050,    0.0045,    0.0061,    0.0014,    0.0017,    0.2468,    0.3344,    0.0587,    0.0725,
  4388.200,   57.0000,    4.1961,    0.0000,    0.0000,    6.0600,    0.0000,    7.4792,    0.0498,    0.0996,    0.1647,    2.1854,    2.9792,    0.7055,    0.8563,    0.0582,    4.3427,    5.5210,   16.5050,    0.0045,    0.0061,    0.0014,    0.0017,    0.2452,    0.3346,    0.0584,    0.0724,
  4388.301,   57.0000,    4.2977,    0.0000,    0.0000,    6.0600,    0.0000,    7.4710,    0.0498,    0.1003,    0.1659,    2.1707,    2.9811,    0.7019,    0.8558,    0.0573,    4.3138,    5.5296,   16.5050,    0.0045,    0.0061,    0.0014,    0.0017,    0.2435,    0.3348,    0.0580,    0.0724,
  4388.401,   57.0000,    4.3972,    0.0000,    0.0000,    6.0600,    0.0000,    7.4724,    0.0498,    0.1009,    0.1671,    2.1564,    2.9828,    0.6987,    0.8558,    0.0565,    4.2834,    5.5387,   16.5050,    0.0044,    0.0061,    0.0014,    0.0017,    0.2419,    0.3350,    0.0577,    0.0724,
  4388.501,   57.0000,    4.4964,    0.0000,    0.0000,    6.0600,    0.0000,    7.4750,    0.0499,    0.1015,    0.1682,    2.1422,    2.9846,    0.6954,    0.8560,    0.0559,    4.2531,    5.5475,   16.5050,    0.0044,    0.0061,    0.0014,    0.0017,    0.2403,    0.3352,    0.0574,    0.0724,
  4388.601,   57.0000,    4.5954,    0.0000,    0.0000,    6.0600,    0.0000,    7.4774,    0.0499,    0.1021,    0.1694,    2.1282,    2.9864,    0.6921,    0.8562,    0.0555,    4.2240,    5.5558,   16.5050,    0.0044,    0.0061,    0.0014,    0.0017,    0.2387,    0.3354,    0.0572,    0.0724,
  4388.701,   57.0000,    4.6956,    0.0000,    0.0000,    6.0600,    0.0000,    7.4844,    0.0499,    0.1027,    0.1705,    2.1140,    2.9881,    0.6888,    0.8566,    0.0549,    4.1927,    5.5648,   16.5050,    0.0043,    0.0061,    0.0014,    0.0017,    0.2371,    0.3356,    0.0569,    0.0724,
  4388.801,   57.0000,    4.7954,    0.0000,    0.0000,    6.0600,    0.0000,    7.4934,    0.0500,    0.1032,    0.1717,    2.1000,    2.9899,    0.6856,    0.8571,    0.0541,    4.1605,    5.5741,   16.5050,    0.0043,    0.0061,    0.0014,    0.0017,    0.2355,    0.3358,    0.0566,    0.0725,
  4388.903,   57.0000,    4.8969,    0.0000,    0.0000,    6.0600,    0.0000,    7.5051,    0.0500,    0.1038,    0.1729,    2.0857,    2.9916,    0.6826,    0.8578,    0.0533,    4.1260,    5.5842,   16.5050,    0.0043,    0.0061,    0.0014,    0.0017,    0.2339,    0.3360,    0.0564,    0.0726,
  4389.000,   57.0000,    4.9969,    0.0000,    0.0000,    6.0600,    0.0000,    7.4733,    0.0500,    0.1043,    0.1741,    2.0719,    2.9934,    0.6779,    0.8560,    0.0532,    4.1103,    5.5878,   16.5050,    0.0043,    0.0061,    0.0014,    0.0017,    0.2324,    0.3362,    0.0559,    0.0724,
  4389.102,   57.0000,    5.0967,    0.0000,    0.0000,    6.0600,    0.0000,    7.4152,    0.0501,    0.1047,    0.1753,    2.0581,    2.9951,    0.6721,    0.8527,    0.0537,    4.1079,    5.5863,   16.5050,    0.0042,    0.0061,    0.0014,    0.0017,    0.2308,    0.3364,    0.0554,    0.0721,
  4389.202,   57.0000,    5.1964,    0.0000,    0.0000,    6.0600,    0.0000,    7.1619,    0.0500,    0.1044,    0.1764,    2.0447,    2.9967,    0.6578,    0.8384,    0.0596,    4.1995,    5.5504,   16.5050,    0.0042,    0.0061,    0.0013,    0.0016,    0.2293,    0.3366,    0.0543,    0.0709,
  4389.302,   57.0000,    5.2967,    0.0000,    0.0000,    6.0600,    0.0000,    7.1008,    0.0501,    0.1047,    0.1776,    2.0312,    2.9984,    0.6523,    0.8349,    0.0603,    4.1980,    5.5488,   16.5050,    0.0042,    0.0061,    0.0013,    0.0016,    0.2278,    0.3368,    0.0538,    0.0706,
  4389.401,   57.0000,    5.3983,    0.0000,    0.0000,    6.0600,    0.0000,    7.2460,    0.0501,    0.1057,    0.1789,    2.0173,    3.0001,    0.6553,    0.8432,    0.0559,    4.1000,    5.5822,   16.5050,    0.0041,    0.0061,    0.0013,    0.0016,    0.2262,    0.3370,    0.0540,    0.0713,
  4389.501,   57.0000,    5.4971,    0.0000,    0.0000,    6.0600,    0.0000,    7.2635,    0.0502,    0.1062,    0.1801,    2.0040,    3.0018,    0.6531,    0.8441,    0.0545,    4.0619,    5.5939,   16.5050,    0.0041,    0.0061,    0.0013,    0.0016,    0.2247,    0.3372,    0.0538,    0.0714,
  4389.602,   57.0000,    5.5977,    0.0000,    0.0000,    6.0600,    0.0000,    7.3792,    0.0502,    0.1070,    0.1813,    1.9905,    3.0034,    0.6547,    0.8507,    0.0511,    3.9788,    5.6220,   16.5050,    0.0041,    0.0061,    0.0013,    0.0017,    0.2232,    0.3373,    0.0539,    0.0719,
  4389.700,   57.0000,    5.6956,    0.0000,    0.0000,    6.0600,    0.0000,    7.4323,    0.0503,    0.1075,    0.1825,    1.9774,    3.0050,    0.6538,    0.8538,    0.0493,    3.9257,    5.6391,   16.5050,    0.0041,    0.0061,    0.0013,    0.0017,    0.2217,    0.3375,    0.0538,    0.0722,
  4389.801,   57.0000,    5.7965,    0.0000,    0.0000,    6.0600,    0.0000,    7.3878,    0.0503,    0.1079,    0.1838,    1.9642,    3.0066,    0.6490,    0.8514,    0.0496,    3.9147,    5.6411,   16.5050,    0.0040,    0.0061,    0.0013,    0.0017,    0.2203,    0.3377,    0.0534,    0.0720,
  4389.903,   57.0000,    5.8991,    0.0000,    0.0000,    6.0600,    0.0000,    6.9346,    0.0502,    0.1068,    0.1848,    1.9519,    3.0083,    0.6280,    0.8259,    0.0607,    4.0909,    5.5747,   16.5050,    0.0040,    0.0061,    0.0013,    0.0016,    0.2188,    0.3379,    0.0516,    0.0699,
  4390.000,   57.0000,    5.9964,    0.0000,    0.0000,    6.0600,    0.0000,    7.2852,    0.0504,    0.1084,    0.1862,    1.9385,    3.0098,    0.6391,    0.8458,    0.0504,    3.9003,    5.6422,   16.5050,    0.0040,    0.0061,    0.0013,    0.0016,    0.2174,    0.3381,    0.0525,    0.0715,
  4390.101,   57.0000,    6.0969,    0.0000,    0.0000,    6.0600,    0.0000,    7.3584,    0.0504,    0.1090,    0.1874,    1.9254,    3.0114,    0.6389,    0.8498,    0.0481,    3.8393,    5.6621,   16.5050,    0.0040,    0.0061,    0.0013,    0.0017,    0.2159,    0.3382,    0.0524,    0.0719,
  4390.202,   57.0000,    6.1979,    0.0000,    0.0000,    6.0600,    0.0000,    7.3941,    0.0504,    0.1095,    0.1887,    1.9123,    3.0130,    0.6371,    0.8518,    0.0466,    3.7945,    5.6760,   16.5050,    0.0039,    0.0061,    0.0013,    0.0017,    0.2144,    0.3384,    0.0523,    0.0720,
  4390.300,   57.0000,    6.2965,    0.0000,    0.0000,    6.0600,    0.0000,    7.4513,    0.0505,    0.1100,    0.1900,    1.8997,    3.0145,    0.6363,    0.8550,    0.0448,    3.7417,    5.6930,   16.5050,    0.0039,    0.0061,    0.0013,    0.0017,    0.2130,    0.3386,    0.0522,    0.0723,
  4390.401,   57.0000,    6.3980,    0.0000,    0.0000,    6.0600,    0.0000,    7.3512,    0.0505,    0.1101,    0.1912,    1.8871,    3.0160,    0.6298,    0.8499,    0.0461,    3.7500,    5.6881,   16.5050,    0.0039,    0.0062,    0.0013,    0.0017,    0.2116,    0.3388,    0.0516,    0.0719,
  4390.503,   57.0000,    6.4998,    0.0000,    0.0000,    6.0600,    0.0000,    7.2620,    0.0505,    0.1102,    0.1924,    1.8745,    3.0176,    0.6237,    0.8454,    0.0472,    3.7537,    5.6846,   16.5050,    0.0039,    0.0062,    0.0013,    0.0016,    0.2102,    0.3389,    0.0511,    0.0715,
  4390.602,   57.0000,    6.5987,    0.0000,    0.0000,    6.0600,    0.0000,    7.3397,    0.0506,    0.1107,    0.1937,    1.8620,    3.0191,    0.6235,    0.8497,    0.0448,    3.6928,    5.7046,   16.5050,    0.0038,    0.0062,    0.0013,    0.0017,    0.2087,    0.3391,    0.0510,    0.0719,
  4390.700,   57.0000,    6.6971,    0.0000,    0.0000,    6.0600,    0.0000,    7.2668,    0.0506,    0.1108,    0.1949,    1.8499,    3.0206,    0.6181,    0.8461,    0.0456,    3.6908,    5.7031,   16.5050,    0.0038,    0.0062,    0.0013,    0.0016,    0.2074,    0.3393,    0.0506,    0.0716,
  4390.802,   57.0000,    6.7987,    0.0000,    0.0000,    6.0600,    0.0000,    7.1699,    0.0506,    0.1109,    0.1961,    1.8376,    3.0221,    0.6120,    0.8412,    0.0469,    3.6967,    5.6988,   16.5050,    0.0038,    0.0062,    0.0012,    0.0016,    0.2060,    0.3394,    0.0501,    0.0711,
  4390.903,   57.0000,    6.8996,    0.0000,    0.0000,    6.0600,    0.0000,    7.2693,    0.0507,    0.1114,    0.1974,    1.8251,    3.0236,    0.6126,    0.8464,    0.0444,    3.6297,    5.7213,   16.5050,    0.0038,    0.0062,    0.0012,    0.0016,    0.2046,    0.3396,    0.0501,    0.0716,
  4391.000,   57.0000,    6.9984,    0.0000,    0.0000,    6.0600,    0.0000,    7.3351,    0.0507,    0.1119,    0.1987,    1.8130,    3.0250,    0.6120,    0.8499,    0.0423,    3.5753,    5.7391,   16.5050,    0.0037,    0.0062,    0.0012,    0.0017,    0.2032,    0.3398,    0.0500,    0.0719,
  4391.100,   57.0000,    7.0966,    0.0000,    0.0000,    6.0600,    0.0000,    7.4074,    0.0507,    0.1123,    0.2000,    1.8010,    3.0264,    0.6114,    0.8535,    0.0404,    3.5222,    5.7564,   16.5050,    0.0037,    0.0062,    0.0012,    0.0017,    0.2019,    0.3399,    0.0499,    0.0722,
  4391.202,   57.0000,    7.1985,    0.0000,    0.0000,    6.0600,    0.0000,    7.4108,    0.0508,    0.1125,    0.2013,    1.7888,    3.0279,    0.6086,    0.8538,    0.0397,    3.4917,    5.7653,   16.5050,    0.0037,    0.0062,    0.0012,    0.0017,    0.2005,    0.3401,    0.0497,    0.0722,
  4391.301,   57.0000,    7.2976,    0.0000,    0.0000,    6.0600,    0.0000,    7.4255,    0.0508,    0.1128,    0.2026,    1.7770,    3.0293,    0.6061,    0.8545,    0.0390,    3.4595,    5.7747,   16.5050,    0.0037,    0.0062,    0.0012,    0.0017,    0.1992,    0.3402,    0.0494,    0.0723,
  4391.403,   57.0000,    7.3996,    0.0000,    0.0000,    6.0600,    0.0000,    7.2787,    0.0508,    0.1127,    0.2038,    1.7652,    3.0308,    0.5989,    0.8477,    0.0407,    3.4756,    5.7666,   16.5050,    0.0036,    0.0062,    0.0012,    0.0016,    0.1979,    0.3404,    0.0488,    0.0717,
  4391.500,   57.0000,    7.4978,    0.0000,    0.0000,    6.0600,    0.0000,    7.0891,    0.0508,    0.1125,    0.2049,    1.7540,    3.0322,    0.5906,    0.8388,    0.0432,    3.5070,    5.7532,   16.5050,    0.0036,    0.0062,    0.0012,    0.0016,    0.1966,    0.3406,    0.0481,    0.0709,
  4391.601,   57.0000,    7.5993,    0.0000,    0.0000,    6.0600,    0.0000,    7.3449,    0.0509,    0.1133,    0.2064,    1.7417,    3.0336,    0.5952,    0.8513,    0.0381,    3.3934,    5.7922,   16.5050,    0.0036,    0.0062,    0.0012,    0.0017,    0.1952,    0.3407,    0.0485,    0.0720,
  4391.703,   57.0000,    7.6987,    0.0000,    0.0000,    6.0600,    0.0000,    7.4513,    0.0509,    0.1136,    0.2078,    1.7300,    3.0349,    0.5951,    0.8561,    0.0364,    3.3379,    5.8105,   16.5050,    0.0036,    0.0062,    0.0012,    0.0017,    0.1939,    0.3409,    0.0485,    0.0724,
  4391.803,   57.0000,    7.7988,    0.0000,    0.0000,    6.0600,    0.0000,    7.4451,    0.0510,    0.1138,    0.2090,    1.7185,    3.0363,    0.5921,    0.8560,    0.0359,    3.3113,    5.8182,   16.5050,    0.0035,    0.0062,    0.0012,    0.0017,    0.1926,    0.3410,    0.0482,    0.0724,
  4391.902,   57.0000,    7.8987,    0.0000,    0.0000,    6.0600,    0.0000,    7.3122,    0.0510,    0.1138,    0.2102,    1.7072,    3.0377,    0.5860,    0.8506,    0.0366,    3.3121,    5.8157,   16.5050,    0.0035,    0.0062,    0.0012,    0.0017,    0.1913,    0.3412,    0.0477,    0.0719,
  4392.000,   57.0000,    7.9979,    0.0000,    0.0000,    6.0600,    0.0000,    7.2590,    0.0510,    0.1138,    0.2115,    1.6960,    3.0390,    0.5818,    0.8482,    0.0368,    3.2998,    5.8180,   16.5050,    0.0035,    0.0062,    0.0012,    0.0016,    0.1901,    0.3413,    0.0473,    0.0717,
  4392.103,   57.0000,    8.0991,    0.0000,    0.0000,    6.0600,    0.0000,    7.4185,    0.0511,    0.1142,    0.2129,    1.6843,    3.0404,    0.5830,    0.8553,    0.0344,    3.2320,    5.8406,   16.5050,    0.0035,    0.0062,    0.0012,    0.0017,    0.1888,    0.3415,    0.0474,    0.0723,
  4392.200,   57.0000,    8.1981,    0.0000,    0.0000,    6.0600,    0.0000,    7.4356,    0.0511,    0.1144,    0.2142,    1.6732,    3.0417,    0.5806,    0.8560,    0.0338,    3.2019,    5.8494,   16.5050,    0.0034,    0.0062,    0.0012,    0.0017,    0.1875,    0.3416,    0.0472,    0.0724,
