$STR WITHDRAWAL AT SEG64                                     ELEV OF WITHDRAWAL CENTERLINE:292.     

JDAY,     DOC,     TOC,     TKN,      TN,      TP,     APR,    CHLA,     %DO,      pH,     CO2,    HCO3,     CO3,
  4386.501,    2.5352,    3.3302,    0.8314,    0.9780,    0.0636,    0.0947,    0.8468,   61.8521,    6.7971,    1.3769,    3.9710,    0.0013,
  4386.602,    2.5288,    3.3241,    0.8308,    0.9784,    0.0636,    0.0842,    0.8451,   61.2749,    6.7948,    1.3833,    3.9691,    0.0013,
  4386.701,    2.5222,    3.3159,    0.8305,    0.9791,    0.0636,    0.0343,    0.7880,   60.5880,    6.7921,    1.3964,    3.9780,    0.0013,
  4386.803,    2.5156,    3.3062,    0.8296,    0.9792,    0.0636,   -0.0060,    0.7522,   60.0854,    6.7855,    1.4151,    3.9688,    0.0013,
  4386.901,    2.5091,    3.2959,    0.8285,    0.9791,    0.0636,   -0.0057,    0.7259,   59.6758,    6.7841,    1.4208,    3.9715,    0.0013,
  4387.000,    2.5024,    3.2884,    0.8280,    0.9796,    0.0637,   -0.0055,    0.6920,   58.9907,    6.7800,    1.4353,    3.9746,    0.0012,
  4387.101,    2.4958,    3.2794,    0.8269,    0.9796,    0.0637,   -0.0054,    0.6806,   58.5987,    6.7800,    1.4385,    3.9832,    0.0013,
  4387.202,    2.4894,    3.2704,    0.8258,    0.9795,    0.0637,   -0.0053,    0.6706,   58.2277,    6.7700,    1.4651,    3.9642,    0.0012,
  4387.301,    2.4831,    3.2617,    0.8247,    0.9795,    0.0637,   -0.0052,    0.6610,   57.8655,    6.7700,    1.4672,    3.9696,    0.0012,
  4387.402,    2.4767,    3.2518,    0.8230,    0.9789,    0.0637,    0.0970,    0.6790,   57.8062,    6.7714,    1.4646,    3.9762,    0.0012,
  4387.500,    2.4705,    3.2413,    0.8205,    0.9774,    0.0636,    0.0935,    0.7559,   58.4210,    6.7728,    1.4565,    3.9736,    0.0012,
  4387.601,    2.4643,    3.2365,    0.8202,    0.9782,    0.0636,    0.0716,    0.7411,   57.5734,    6.7716,    1.4614,    3.9756,    0.0012,
  4387.702,    2.4580,    3.2290,    0.8200,    0.9792,    0.0637,    0.0295,    0.6656,   56.6672,    6.7620,    1.4935,    3.9691,    0.0012,
  4387.801,    2.4518,    3.2204,    0.8191,    0.9794,    0.0637,   -0.0050,    0.6360,   56.1644,    6.7620,    1.4977,    3.9788,    0.0012,
  4387.901,    2.4457,    3.2123,    0.8182,    0.9796,    0.0637,   -0.0049,    0.6133,   55.6009,    6.7557,    1.5172,    3.9728,    0.0012,
  4388.000,    2.4395,    3.2043,    0.8172,    0.9796,    0.0637,   -0.0048,    0.6002,   55.1529,    6.7500,    1.5351,    3.9666,    0.0012,
  4388.100,    2.4336,    3.1961,    0.8160,    0.9796,    0.0637,   -0.0047,    0.5910,   54.7923,    6.7500,    1.5371,    3.9716,    0.0012,
  4388.200,    2.4275,    3.1878,    0.8149,    0.9796,    0.0637,   -0.0046,    0.5818,   54.4249,    6.7500,    1.5392,    3.9770,    0.0012,
  4388.301,    2.4214,    3.1793,    0.8136,    0.9795,    0.0637,   -0.0033,    0.5729,   54.0599,    6.7500,    1.5424,    3.9852,    0.0012,
  4388.401,    2.4156,    3.1702,    0.8119,    0.9790,    0.0637,    0.0695,    0.5897,   54.0387,    6.7432,    1.5603,    3.9696,    0.0011,
  4388.501,    2.4099,    3.1618,    0.8098,    0.9780,    0.0636,    0.0775,    0.6462,   54.3176,    6.7453,    1.5512,    3.9707,    0.0012,
  4388.601,    2.4042,    3.1569,    0.8092,    0.9785,    0.0637,    0.0550,    0.6406,   53.6475,    6.7430,    1.5615,    3.9742,    0.0011,
  4388.701,    2.3984,    3.1502,    0.8085,    0.9790,    0.0637,    0.0475,    0.6145,   53.0443,    6.7416,    1.5681,    3.9775,    0.0011,
  4388.801,    2.3927,    3.1420,    0.8076,    0.9793,    0.0637,   -0.0046,    0.5817,   52.5508,    6.7333,    1.5945,    3.9653,    0.0011,
  4388.903,    2.3867,    3.1330,    0.8064,    0.9793,    0.0637,   -0.0044,    0.5553,   52.0967,    6.7334,    1.5967,    3.9716,    0.0011,
  4389.000,    2.3808,    3.1258,    0.8055,    0.9796,    0.0637,   -0.0042,    0.5317,   51.5235,    6.7300,    1.6107,    3.9749,    0.0011,
  4389.102,    2.3752,    3.1135,    0.8032,    0.9784,    0.0637,   -0.0044,    0.5510,   51.9568,    6.7300,    1.6107,    3.9751,    0.0011,
  4389.202,    2.3697,    3.0946,    0.7990,    0.9753,    0.0636,   -0.0050,    0.6250,   53.5574,    6.7468,    1.5491,    3.9773,    0.0012,
  4389.302,    2.3641,    3.0820,    0.7966,    0.9741,    0.0635,   -0.0051,    0.6465,   53.9385,    6.7479,    1.5421,    3.9696,    0.0012,
  4389.401,    2.3585,    3.0721,    0.7945,    0.9733,    0.0635,    0.0525,    0.6642,   54.0415,    6.7511,    1.5327,    3.9745,    0.0012,
  4389.501,    2.3533,    3.0586,    0.7908,    0.9706,    0.0634,    0.0645,    0.7714,   55.4150,    6.7609,    1.4965,    3.9743,    0.0012,
  4389.602,    2.3479,    3.0533,    0.7898,    0.9708,    0.0635,    0.0574,    0.7828,   54.9050,    6.7622,    1.4919,    3.9751,    0.0012,
  4389.700,    2.3426,    3.0496,    0.7896,    0.9719,    0.0635,    0.0472,    0.7371,   53.9187,    6.7524,    1.5271,    3.9745,    0.0012,
  4389.801,    2.3373,    3.0410,    0.7878,    0.9711,    0.0635,    0.0002,    0.7706,   54.1733,    6.7467,    1.5474,    3.9722,    0.0012,
  4389.903,    2.3322,    3.0190,    0.7810,    0.9654,    0.0633,   -0.0081,    1.0180,   57.6004,    6.7748,    1.4451,    3.9666,    0.0012,
  4390.000,    2.3270,    3.0091,    0.7794,    0.9649,    0.0633,   -0.0079,    1.0003,   57.4428,    6.7817,    1.4258,    3.9733,    0.0013,
  4390.101,    2.3217,    2.9936,    0.7760,    0.9627,    0.0632,   -0.0084,    1.0542,   58.5327,    6.7899,    1.4001,    3.9757,    0.0013,
  4390.202,    2.3164,    2.9828,    0.7741,    0.9619,    0.0632,   -0.0083,    1.0504,   58.5502,    6.7943,    1.3851,    3.9744,    0.0013,
  4390.300,    2.3113,    2.9735,    0.7725,    0.9615,    0.0632,   -0.0082,    1.0324,   58.4031,    6.7893,    1.4036,    3.9753,    0.0013,
  4390.401,    2.3062,    2.9670,    0.7712,    0.9613,    0.0632,    0.1252,    1.0444,   58.1191,    6.7860,    1.4108,    3.9677,    0.0013,
  4390.503,    2.3011,    2.9606,    0.7688,    0.9601,    0.0632,    0.1484,    1.1471,   58.7030,    6.7917,    1.3941,    3.9747,    0.0013,
  4390.602,    2.2961,    2.9579,    0.7676,    0.9601,    0.0632,    0.1012,    1.2075,   58.4291,    6.7891,    1.3998,    3.9662,    0.0013,
  4390.700,    2.2914,    2.9510,    0.7660,    0.9596,    0.0632,    0.0697,    1.2453,   58.5649,    6.7925,    1.3923,    3.9743,    0.0013,
  4390.802,    2.2866,    2.9398,    0.7635,    0.9581,    0.0631,   -0.0035,    1.2938,   59.2179,    6.7942,    1.3841,    3.9692,    0.0013,
  4390.903,    2.2815,    2.9329,    0.7629,    0.9588,    0.0631,   -0.0097,    1.2173,   58.2054,    6.7940,    1.3878,    3.9764,    0.0013,
  4391.000,    2.2765,    2.9262,    0.7622,    0.9593,    0.0632,   -0.0092,    1.1561,   57.4089,    6.7849,    1.4143,    3.9669,    0.0013,
  4391.100,    2.2714,    2.9217,    0.7622,    0.9607,    0.0632,   -0.0084,    1.0596,   56.0428,    6.7819,    1.4309,    3.9801,    0.0013,
  4391.202,    2.2663,    2.9163,    0.7619,    0.9617,    0.0632,   -0.0078,    0.9849,   54.9485,    6.7705,    1.4684,    3.9759,    0.0012,
  4391.301,    2.2614,    2.9072,    0.7602,    0.9612,    0.0632,   -0.0077,    0.9763,   54.8833,    6.7723,    1.4642,    3.9809,    0.0012,
  4391.403,    2.2568,    2.8975,    0.7577,    0.9598,    0.0632,    0.1059,    1.0356,   55.6014,    6.7648,    1.4898,    3.9778,    0.0012,
  4391.500,    2.2526,    2.8857,    0.7531,    0.9560,    0.0631,    0.1384,    1.2448,   57.8729,    6.7859,    1.4107,    3.9688,    0.0013,
  4391.601,    2.2477,    2.8839,    0.7518,    0.9560,    0.0631,    0.1618,    1.3175,   57.5492,    6.7909,    1.3956,    3.9701,    0.0013,
  4391.703,    2.2428,    2.8827,    0.7534,    0.9590,    0.0632,    0.0700,    1.1405,   55.1153,    6.7726,    1.4607,    3.9722,    0.0012,
  4391.803,    2.2380,    2.8776,    0.7538,    0.9608,    0.0632,   -0.0079,    1.0021,   53.5686,    6.7608,    1.5024,    3.9740,    0.0012,
  4391.902,    2.2334,    2.8676,    0.7518,    0.9600,    0.0632,   -0.0079,    0.9968,   53.7247,    6.7602,    1.5062,    3.9795,    0.0012,
  4392.000,    2.2290,    2.8569,    0.7491,    0.9583,    0.0632,   -0.0083,    1.0488,   54.4101,    6.7706,    1.4674,    3.9738,    0.0012,
  4392.103,    2.2243,    2.8497,    0.7478,    0.9583,    0.0632,   -0.0081,    1.0259,   54.0438,    6.7739,    1.4587,    3.9801,    0.0012,
  4392.200,    2.2196,    2.8417,    0.7463,    0.9580,    0.0632,   -0.0080,    1.0112,   53.9001,    6.7681,    1.4797,    3.9792,    0.0012,
  4392.301,    2.2151,    2.8331,    0.7445,    0.9574,    0.0631,   -0.0000,    1.0072,   53.8522,    6.7684,    1.4784,    3.9754,    0.0012,
  4392.401,    2.2107,    2.8268,    0.7428,    0.9569,    0.0631,    0.1477,    1.0366,   53.9548,    6.7674,    1.4804,    3.9728,    0.0012,
  4392.502,    2.2065,    2.8201,    0.7396,    0.9547,    0.0631,    0.1602,    1.1957,   55.2691,    6.7756,    1.4495,    3.9738,    0.0012,
  4392.600,    2.2017,    2.8228,    0.7404,    0.9570,    0.0631,    0.2156,    1.1505,   53.2684,    6.7656,    1.4832,    3.9716,    0.0012,
  4392.700,    2.1966,    2.8296,    0.7441,    0.9626,    0.0633,    0.1087,    0.9060,   49.1565,    6.7412,    1.5730,    3.9743,    0.0012,
  4392.802,    2.1921,    2.8232,    0.7434,    0.9632,    0.0633,   -0.0006,    0.8559,   48.8590,    6.7135,    1.6800,    3.9737,    0.0011,
  4392.902,    2.1893,    2.8016,    0.7347,    0.9545,    0.0631,   -0.0101,    1.2794,   54.7582,    6.7594,    1.5055,    3.9730,    0.0012,
  4393.000,    2.1846,    2.7980,    0.7349,    0.9562,    0.0631,   -0.0092,    1.1613,   52.7266,    6.7742,    1.4504,    3.9682,    0.0012,
  4393.101,    2.1802,    2.7897,    0.7327,    0.9552,    0.0631,   -0.0096,    1.2057,   53.6358,    6.7648,    1.4892,    3.9700,    0.0012,
  4393.202,    2.1762,    2.7794,    0.7299,    0.9534,    0.0630,   -0.0100,    1.2626,   54.5400,    6.7793,    1.4398,    3.9709,    0.0013,
  4393.300,    2.1719,    2.7728,    0.7288,    0.9536,    0.0631,   -0.0097,    1.2205,   54.0595,    6.7780,    1.4486,    3.9761,    0.0013,
  4393.400,    2.1679,    2.7658,    0.7266,    0.9524,    0.0630,    0.1783,    1.2850,   54.5351,    6.7770,    1.4500,    3.9732,    0.0013,
  4393.501,    2.1641,    2.7615,    0.7236,    0.9504,    0.0630,    0.2051,    1.4687,   55.7162,    6.7850,    1.4184,    3.9689,    0.0013,
  4393.603,    2.1606,    2.7571,    0.7185,    0.9459,    0.0628,    0.2239,    1.8456,   59.0737,    6.8029,    1.3561,    3.9715,    0.0013,
  4393.702,    2.1571,    2.7558,    0.7164,    0.9445,    0.0628,    0.0964,    2.0307,   59.9913,    6.8156,    1.3109,    3.9678,    0.0014,
  4393.801,    2.1525,    2.7510,    0.7174,    0.9470,    0.0629,   -0.0145,    1.8271,   57.5171,    6.8020,    1.3599,    3.9722,    0.0013,
  4393.902,    2.1487,    2.7441,    0.7160,    0.9467,    0.0628,   -0.0144,    1.8112,   57.5264,    6.7947,    1.3847,    3.9709,    0.0013,
  4394.000,    2.1444,    2.7378,    0.7154,    0.9473,    0.0629,   -0.0137,    1.7254,   56.4818,    6.8010,    1.3630,    3.9729,    0.0013,
  4394.101,    2.1400,    2.7319,    0.7152,    0.9485,    0.0629,   -0.0127,    1.6009,   55.1631,    6.7865,    1.4125,    3.9703,    0.0013,
  4394.201,    2.1355,    2.7266,    0.7155,    0.9505,    0.0630,   -0.0114,    1.4396,   53.3311,    6.7709,    1.4668,    3.9679,    0.0012,
  4394.302,    2.1317,    2.7187,    0.7138,    0.9498,    0.0629,   -0.0114,    1.4431,   53.6270,    6.7711,    1.4723,    3.9741,    0.0012,
  4394.400,    2.1304,    2.7067,    0.7036,    0.9386,    0.0626,    0.2155,    2.2256,   62.3110,    6.8204,    1.3029,    3.9692,    0.0014,
  4394.500,    2.1274,    2.7113,    0.6992,    0.9346,    0.0625,    0.3013,    2.7383,   65.6428,    6.8715,    1.1525,    3.9693,    0.0016,
  4394.603,    2.1232,    2.7157,    0.7000,    0.9368,    0.0626,    0.3880,    2.7204,   63.4661,    6.8664,    1.1750,    3.9665,    0.0016,
  4394.700,    2.1184,    2.7099,    0.7039,    0.9429,    0.0628,    0.1773,    2.1774,   58.3186,    6.8177,    1.3237,    3.9653,    0.0014,
  4394.801,    2.1141,    2.7015,    0.7051,    0.9459,    0.0628,   -0.0148,    1.8609,   55.7038,    6.7940,    1.4017,    3.9717,    0.0013,
  4394.902,    2.1099,    2.6934,    0.7046,    0.9468,    0.0629,   -0.0136,    1.7171,   54.2666,    6.7900,    1.4141,    3.9756,    0.0013,
  4395.000,    2.1055,    2.6876,    0.7045,    0.9482,    0.0629,   -0.0126,    1.5844,   52.8434,    6.7755,    1.4633,    3.9750,    0.0013,
  4395.101,    2.1023,    2.6808,    0.7019,    0.9463,    0.0629,   -0.0134,    1.6881,   54.0517,    6.7838,    1.4384,    3.9739,    0.0013,
  4395.201,    2.0986,    2.6748,    0.7003,    0.9458,    0.0629,   -0.0135,    1.6990,   53.9771,    6.7852,    1.4347,    3.9710,    0.0013,
  4395.301,    2.0944,    2.6695,    0.7000,    0.9470,    0.0629,   -0.0056,    1.5972,   52.7715,    6.7798,    1.4601,    3.9803,    0.0013,
  4395.400,    2.0927,    2.6665,    0.6945,    0.9414,    0.0627,    0.3621,    2.0642,   57.4636,    6.7995,    1.3952,    3.9717,    0.0013,
  4395.501,    2.0933,    2.6890,    0.6821,    0.9264,    0.0623,    0.4859,    3.7639,   70.3002,    6.9104,    1.0548,    3.9691,    0.0017,
  4395.601,    2.0902,    2.6959,    0.6813,    0.9264,    0.0623,    0.4654,    3.9630,   70.4184,    6.9335,    0.9995,    3.9649,    0.0018,
  4395.703,    2.0851,    2.6759,    0.6853,    0.9331,    0.0625,    0.2369,    3.0941,   63.4460,    6.8956,    1.1040,    3.9690,    0.0017,
  4395.802,    2.0797,    2.6581,    0.6890,    0.9395,    0.0627,   -0.0160,    2.3345,   57.8947,    6.8194,    1.3314,    3.9694,    0.0014,
  4395.900,    2.0755,    2.6473,    0.6886,    0.9405,    0.0627,   -0.0168,    2.1202,   56.2337,    6.8161,    1.3314,    3.9714,    0.0014,
  4396.000,    2.0708,    2.6410,    0.6894,    0.9432,    0.0628,   -0.0150,    1.8909,   53.7650,    6.7879,    1.4271,    3.9719,    0.0013,
  4396.102,    2.0670,    2.6366,    0.6888,    0.9440,    0.0628,   -0.0145,    1.8271,   52.7319,    6.7821,    1.4488,    3.9665,    0.0013,
  4396.202,    2.0642,    2.6332,    0.6864,    0.9421,    0.0628,   -0.0157,    1.9829,   54.2484,    6.7910,    1.4302,    3.9719,    0.0013,
  4396.302,    2.0623,    2.6315,    0.6823,    0.9379,    0.0627,   -0.0185,    2.3343,   57.4138,    6.8243,    1.3293,    3.9685,    0.0014,
  4396.402,    2.0605,    2.6372,    0.6787,    0.9343,    0.0625,    0.4991,    2.7837,   60.6097,    6.8462,    1.2685,    3.9657,    0.0015,
  4396.500,    2.0597,    2.6621,    0.6731,    0.9277,    0.0623,    0.6429,    3.8487,   67.1761,    6.8657,    1.2268,    3.9651,    0.0016,
  4396.602,    2.0598,    2.7013,    0.6663,    0.9190,    0.0620,    0.5758,    5.3143,   74.8633,    6.9962,    0.8592,    3.9623,    0.0021,
  4396.700,    2.0549,    2.6786,    0.6699,    0.9253,    0.0623,    0.3944,    4.4333,   68.3957,    6.9591,    0.9540,    3.9645,    0.0019,
  4396.801,    2.0494,    2.6467,    0.6732,    0.9317,    0.0625,    0.0183,    3.4073,   62.2757,    6.8764,    1.1763,    3.9674,    0.0016,
  4396.900,    2.0443,    2.6304,    0.6743,    0.9350,    0.0626,   -0.0233,    2.9332,   58.6969,    6.8397,    1.2755,    3.9668,    0.0015,
  4397.000,    2.0379,    2.6134,    0.6770,    0.9410,    0.0628,   -0.0181,    2.2783,   52.9458,    6.7948,    1.4205,    3.9765,    0.0013,
  4397.101,    2.0376,    2.6149,    0.6725,    0.9353,    0.0625,   -0.0220,    2.7716,   58.3707,    6.7889,    1.4367,    3.9669,    0.0013,
  4397.202,    2.0388,    2.6325,    0.6660,    0.9265,    0.0623,   -0.0296,    3.7353,   65.3625,    6.8989,    1.1025,    3.9694,    0.0017,
  4397.301,    2.0370,    2.6398,    0.6638,    0.9242,    0.0622,   -0.0325,    4.0943,   67.5802,    6.9143,    1.0722,    3.9721,    0.0018,
  4397.402,    2.0361,    2.6585,    0.6608,    0.9204,    0.0621,    0.5357,    4.7630,   71.1599,    6.9471,    0.9856,    3.9665,    0.0019,
  4397.503,    2.0347,    2.7068,    0.6582,    0.9172,    0.0620,    0.6617,    6.0127,   74.8813,    7.0042,    0.8612,    3.9639,    0.0022,
  4397.601,    2.0321,    2.7310,    0.6585,    0.9182,    0.0620,    0.6699,    6.4814,   74.7846,    7.0088,    0.8680,    3.9623,    0.0022,
  4397.704,    2.0276,    2.7024,    0.6609,    0.9232,    0.0622,    0.3425,    5.5916,   69.3300,    6.9624,    0.9798,    3.9710,    0.0020,
  4397.802,    2.0230,    2.6688,    0.6624,    0.9275,    0.0623,   -0.0373,    4.6941,   64.9807,    6.9042,    1.1286,    3.9634,    0.0018,
  4397.901,    2.0165,    2.6305,    0.6639,    0.9324,    0.0625,   -0.0294,    3.7001,   59.1496,    6.8522,    1.2621,    3.9714,    0.0016,
  4398.000,    2.0102,    2.6057,    0.6653,    0.9371,    0.0627,   -0.0239,    3.0175,   54.4142,    6.8072,    1.3995,    3.9707,    0.0014,
  4398.101,    2.0091,    2.6089,    0.6629,    0.9342,    0.0625,   -0.0263,    3.3148,   57.2084,    6.8150,    1.3781,    3.9743,    0.0014,
  4398.200,    2.0139,    2.6524,    0.6562,    0.9225,    0.0622,   -0.0387,    4.8789,   67.8202,    6.9124,    1.0874,    3.9648,    0.0018,
  4398.302,    2.0123,    2.6628,    0.6545,    0.9204,    0.0621,   -0.0417,    5.2505,   70.0020,    6.9396,    1.0294,    3.9691,    0.0019,
  4398.400,    2.0127,    2.6920,    0.6517,    0.9160,    0.0620,    0.6062,    6.1127,   74.0801,    6.9905,    0.8991,    3.9697,    0.0021,
  4398.501,    2.0133,    2.7574,    0.6490,    0.9112,    0.0618,    0.6330,    7.7561,   79.7868,    7.0714,    0.7325,    3.9645,    0.0025,
  4398.601,    2.0083,    2.7553,    0.6504,    0.9152,    0.0619,    0.6238,    7.5404,   75.7151,    7.0646,    0.7708,    3.9608,    0.0025,
  4398.703,    2.0020,    2.6939,    0.6528,    0.9219,    0.0622,    0.3065,    5.9631,   68.2627,    6.9577,    1.0195,    3.9661,    0.0020,
  4398.802,    1.9973,    2.6546,    0.6535,    0.9256,    0.0623,    0.0696,    5.0232,   64.4589,    6.9036,    1.1558,    3.9648,    0.0018,
  4398.900,    1.9927,    2.6307,    0.6533,    0.9275,    0.0624,   -0.0357,    4.4955,   61.4678,    6.8837,    1.1907,    3.9679,    0.0017,
  4399.000,    1.9903,    2.6280,    0.6524,    0.9271,    0.0624,   -0.0358,    4.5094,   61.7690,    6.8831,    1.1970,    3.9666,    0.0017,
  4399.102,    1.9851,    2.6075,    0.6523,    0.9295,    0.0625,   -0.0322,    4.0536,   58.7415,    6.8651,    1.2511,    3.9714,    0.0016,
  4399.201,    1.9869,    2.6284,    0.6495,    0.9243,    0.0623,   -0.0377,    4.7523,   63.9708,    6.8925,    1.1617,    3.9681,    0.0017,
  4399.304,    1.9852,    2.6314,    0.6482,    0.9230,    0.0622,   -0.0389,    4.9064,   64.5975,    6.9117,    1.1084,    3.9659,    0.0018,
  4399.401,    1.9875,    2.6704,    0.6464,    0.9182,    0.0620,    0.5924,    5.9578,   70.4655,    6.8999,    1.1544,    3.9670,    0.0018,
  4399.502,    1.9908,    2.7507,    0.6435,    0.9113,    0.0618,    0.8676,    7.8999,   78.0493,    7.0417,    0.8031,    3.9632,    0.0024,
  4399.600,    1.9890,    2.7991,    0.6433,    0.9107,    0.0618,    0.8225,    8.9646,   79.0834,    7.1041,    0.7029,    3.9654,    0.0028,
  4399.702,    1.9812,    2.7215,    0.6457,    0.9190,    0.0621,    0.4719,    7.0109,   70.0887,    6.9920,    0.9625,    3.9644,    0.0022,
  4399.800,    1.9724,    2.6407,    0.6466,    0.9262,    0.0624,   -0.0212,    5.1181,   61.1376,    6.9108,    1.1408,    3.9723,    0.0018,
  4399.902,    1.9717,    2.6418,    0.6456,    0.9246,    0.0622,   -0.0419,    5.2812,   63.9824,    6.8587,    1.2784,    3.9713,    0.0016,
  4400.000,    1.9768,    2.6983,    0.6430,    0.9166,    0.0621,   -0.0531,    6.6862,   70.7036,    6.9946,    0.9021,    3.9661,    0.0022,
  4400.100,    1.9760,    2.7289,    0.6431,    0.9149,    0.0620,   -0.0588,    7.4035,   72.9708,    7.0082,    0.9033,    3.9644,    0.0023,
  4400.202,    1.9743,    2.7427,    0.6426,    0.9135,    0.0619,   -0.0616,    7.7603,   74.0649,    7.0344,    0.8697,    3.9661,    0.0024,
  4400.301,    1.9723,    2.7441,    0.6421,    0.9129,    0.0619,   -0.0622,    7.8337,   73.9350,    7.0570,    0.8199,    3.9668,    0.0025,
  4400.401,    1.9735,    2.7788,    0.6425,    0.9109,    0.0617,    0.8655,    8.6344,   77.3506,    7.0179,    0.9364,    3.9677,    0.0024,
  4400.502,    1.9762,    2.8569,    0.6429,    0.9065,    0.0617,    1.0684,   10.3831,   82.8422,    7.1621,    0.6488,    3.9612,    0.0032,
  4400.602,    1.9738,    2.8583,    0.6450,    0.9086,    0.0618,    1.2053,   10.3225,   80.7548,    7.1738,    0.6217,    3.9571,    0.0033,
  4400.701,    1.9631,    2.7456,    0.6435,    0.9173,    0.0621,    0.4511,    7.7635,   69.9815,    7.0074,    0.9493,    3.9679,    0.0024,
  4400.802,    1.9526,    2.6585,    0.6419,    0.9243,    0.0624,   -0.0466,    5.8678,   61.3586,    6.9080,    1.1730,    3.9696,    0.0019,
  4400.902,    1.9390,    2.5733,    0.6407,    0.9326,    0.0627,   -0.0322,    4.0548,   51.4979,    6.8171,    1.4079,    3.9697,    0.0015,
  4401.000,    1.9346,    2.5499,    0.6394,    0.9337,    0.0627,   -0.0290,    3.6533,   50.3034,    6.7855,    1.4920,    3.9742,    0.0014,
  4401.100,    1.9451,    2.6109,    0.6379,    0.9233,    0.0623,   -0.0408,    5.1507,   61.3867,    6.8472,    1.2954,    3.9734,    0.0016,
  4401.203,    1.9495,    2.6543,    0.6377,    0.9177,    0.0621,   -0.0487,    6.1368,   66.9815,    6.9124,    1.0873,    3.9658,    0.0018,
