$STR WITHDRAWAL AT SEG64                                     ELEV OF WITHDRAWAL CENTERLINE:280.     

JDAY,     DOC,     TOC,     TKN,      TN,      TP,     APR,    CHLA,     %DO,      pH,     CO2,    HCO3,     CO3,
  4386.501,    2.5352,    3.3325,    0.8331,    0.9797,    0.0637,   -0.0056,    0.7369,   60.8692,    6.7900,    1.4002,    3.9673,    0.0013,
  4386.602,    2.5286,    3.3239,    0.8320,    0.9797,    0.0637,   -0.0056,    0.7345,   60.5160,    6.7900,    1.4020,    3.9729,    0.0013,
  4386.701,    2.5219,    3.3151,    0.8311,    0.9798,    0.0637,   -0.0055,    0.7200,   60.0953,    6.7900,    1.4053,    3.9822,    0.0013,
  4386.803,    2.5153,    3.3064,    0.8302,    0.9798,    0.0637,   -0.0056,    0.7065,   59.6644,    6.7800,    1.4317,    3.9647,    0.0012,
  4386.901,    2.5088,    3.2981,    0.8293,    0.9799,    0.0637,   -0.0055,    0.6955,   59.2480,    6.7800,    1.4341,    3.9713,    0.0012,
  4387.000,    2.5024,    3.2884,    0.8280,    0.9796,    0.0637,   -0.0055,    0.6920,   58.9907,    6.7800,    1.4353,    3.9746,    0.0012,
  4387.101,    2.4958,    3.2794,    0.8269,    0.9796,    0.0637,   -0.0054,    0.6806,   58.5987,    6.7800,    1.4385,    3.9832,    0.0013,
  4387.202,    2.4894,    3.2704,    0.8258,    0.9795,    0.0637,   -0.0053,    0.6706,   58.2277,    6.7700,    1.4651,    3.9642,    0.0012,
  4387.301,    2.4831,    3.2617,    0.8247,    0.9795,    0.0637,   -0.0052,    0.6610,   57.8655,    6.7700,    1.4672,    3.9696,    0.0012,
  4387.402,    2.4766,    3.2530,    0.8236,    0.9795,    0.0637,   -0.0034,    0.6522,   57.4709,    6.7700,    1.4700,    3.9774,    0.0012,
  4387.500,    2.4705,    3.2452,    0.8225,    0.9794,    0.0637,   -0.0047,    0.6519,   57.1334,    6.7700,    1.4722,    3.9835,    0.0012,
  4387.601,    2.4642,    3.2372,    0.8214,    0.9794,    0.0637,   -0.0049,    0.6482,   56.7519,    6.7609,    1.4968,    3.9662,    0.0012,
  4387.702,    2.4578,    3.2291,    0.8205,    0.9796,    0.0637,   -0.0048,    0.6306,   56.2719,    6.7600,    1.5023,    3.9726,    0.0012,
  4387.801,    2.4516,    3.2213,    0.8195,    0.9798,    0.0637,   -0.0049,    0.6177,   55.8175,    6.7600,    1.5056,    3.9813,    0.0012,
  4387.901,    2.4457,    3.2123,    0.8182,    0.9796,    0.0637,   -0.0049,    0.6133,   55.6009,    6.7557,    1.5174,    3.9727,    0.0012,
  4388.000,    2.4395,    3.2043,    0.8172,    0.9796,    0.0637,   -0.0048,    0.6002,   55.1529,    6.7500,    1.5350,    3.9665,    0.0012,
  4388.100,    2.4336,    3.1961,    0.8160,    0.9796,    0.0637,   -0.0047,    0.5910,   54.7923,    6.7500,    1.5371,    3.9716,    0.0012,
  4388.200,    2.4275,    3.1878,    0.8149,    0.9796,    0.0637,   -0.0046,    0.5818,   54.4249,    6.7500,    1.5392,    3.9770,    0.0012,
  4388.301,    2.4214,    3.1793,    0.8136,    0.9795,    0.0637,   -0.0034,    0.5729,   54.0599,    6.7500,    1.5424,    3.9852,    0.0012,
  4388.401,    2.4155,    3.1716,    0.8125,    0.9796,    0.0637,   -0.0029,    0.5653,   53.6802,    6.7400,    1.5703,    3.9648,    0.0011,
  4388.501,    2.4098,    3.1642,    0.8114,    0.9796,    0.0637,   -0.0038,    0.5617,   53.3219,    6.7400,    1.5731,    3.9720,    0.0011,
  4388.601,    2.4041,    3.1568,    0.8102,    0.9796,    0.0637,   -0.0039,    0.5593,   52.9701,    6.7400,    1.5753,    3.9780,    0.0011,
  4388.701,    2.3982,    3.1493,    0.8091,    0.9796,    0.0637,   -0.0040,    0.5513,   52.5730,    6.7400,    1.5770,    3.9825,    0.0011,
  4388.801,    2.3924,    3.1419,    0.8081,    0.9797,    0.0637,   -0.0043,    0.5417,   52.1585,    6.7300,    1.6065,    3.9647,    0.0011,
  4388.903,    2.3866,    3.1346,    0.8070,    0.9799,    0.0637,   -0.0042,    0.5345,   51.7296,    6.7300,    1.6088,    3.9705,    0.0011,
  4389.000,    2.3808,    3.1258,    0.8055,    0.9796,    0.0637,   -0.0042,    0.5317,   51.5235,    6.7300,    1.6107,    3.9749,    0.0011,
  4389.102,    2.3752,    3.1160,    0.8038,    0.9791,    0.0637,   -0.0043,    0.5372,   51.5495,    6.7300,    1.6121,    3.9784,    0.0011,
  4389.202,    2.3696,    3.0995,    0.8002,    0.9766,    0.0636,   -0.0047,    0.5977,   52.7658,    6.7400,    1.5731,    3.9757,    0.0011,
  4389.302,    2.3641,    3.0896,    0.7984,    0.9759,    0.0636,   -0.0048,    0.6071,   52.7817,    6.7400,    1.5710,    3.9706,    0.0011,
  4389.401,    2.3582,    3.0859,    0.7982,    0.9770,    0.0636,   -0.0044,    0.5702,   51.7220,    6.7327,    1.5992,    3.9734,    0.0011,
  4389.501,    2.3530,    3.0763,    0.7964,    0.9764,    0.0636,   -0.0045,    0.5771,   51.7644,    6.7325,    1.5992,    3.9705,    0.0011,
  4389.602,    2.3473,    3.0755,    0.7969,    0.9781,    0.0637,   -0.0041,    0.5274,   50.2546,    6.7275,    1.6199,    3.9749,    0.0011,
  4389.700,    2.3419,    3.0712,    0.7964,    0.9789,    0.0637,   -0.0039,    0.5020,   49.4558,    6.7192,    1.6517,    3.9765,    0.0011,
  4389.801,    2.3365,    3.0626,    0.7949,    0.9786,    0.0637,   -0.0040,    0.5046,   49.3684,    6.7122,    1.6742,    3.9666,    0.0011,
  4389.903,    2.3316,    3.0398,    0.7891,    0.9738,    0.0635,   -0.0051,    0.6415,   51.9443,    6.7349,    1.5894,    3.9717,    0.0011,
  4390.000,    2.3260,    3.0413,    0.7904,    0.9765,    0.0636,   -0.0043,    0.5446,   49.7957,    6.7258,    1.6244,    3.9722,    0.0011,
  4390.101,    2.3205,    3.0389,    0.7905,    0.9778,    0.0637,   -0.0040,    0.5059,   48.6725,    6.7165,    1.6634,    3.9802,    0.0011,
  4390.202,    2.3151,    3.0353,    0.7902,    0.9789,    0.0637,   -0.0037,    0.4693,   47.6545,    6.7077,    1.6934,    3.9703,    0.0011,
  4390.300,    2.3099,    3.0284,    0.7890,    0.9789,    0.0637,   -0.0037,    0.4634,   47.3380,    6.7040,    1.7086,    3.9721,    0.0010,
  4390.401,    2.3047,    3.0176,    0.7867,    0.9778,    0.0637,   -0.0037,    0.4876,   47.6218,    6.7074,    1.6965,    3.9750,    0.0011,
  4390.503,    2.2996,    3.0068,    0.7844,    0.9767,    0.0636,   -0.0037,    0.5108,   47.9028,    6.7101,    1.6863,    3.9760,    0.0011,
  4390.602,    2.2943,    3.0036,    0.7842,    0.9778,    0.0637,   -0.0036,    0.4710,   46.8253,    6.7038,    1.7110,    3.9769,    0.0010,
  4390.700,    2.2894,    2.9940,    0.7822,    0.9770,    0.0636,   -0.0038,    0.4883,   47.0139,    6.7038,    1.7102,    3.9751,    0.0010,
  4390.802,    2.2844,    2.9823,    0.7796,    0.9755,    0.0636,   -0.0041,    0.5204,   47.4905,    6.7056,    1.7025,    3.9743,    0.0011,
  4390.903,    2.2791,    2.9833,    0.7805,    0.9778,    0.0637,   -0.0036,    0.4526,   45.7176,    6.6972,    1.7374,    3.9764,    0.0010,
  4391.000,    2.2742,    2.9762,    0.7790,    0.9777,    0.0637,   -0.0036,    0.4535,   45.4966,    6.6980,    1.7362,    3.9809,    0.0010,
  4391.100,    2.2692,    2.9727,    0.7787,    0.9786,    0.0637,   -0.0033,    0.4228,   44.6115,    6.6901,    1.7651,    3.9742,    0.0010,
  4391.202,    2.2641,    2.9663,    0.7775,    0.9787,    0.0637,   -0.0033,    0.4141,   44.2034,    6.6861,    1.7799,    3.9706,    0.0010,
  4391.301,    2.2592,    2.9601,    0.7763,    0.9788,    0.0637,   -0.0032,    0.4062,   43.8004,    6.6850,    1.7852,    3.9731,    0.0010,
  4391.403,    2.2544,    2.9476,    0.7735,    0.9772,    0.0637,   -0.0034,    0.4386,   44.4080,    6.6870,    1.7799,    3.9793,    0.0010,
  4391.500,    2.2499,    2.9332,    0.7701,    0.9748,    0.0636,   -0.0038,    0.4915,   45.3560,    6.6959,    1.7425,    3.9768,    0.0010,
  4391.601,    2.2445,    2.9400,    0.7724,    0.9788,    0.0637,   -0.0030,    0.3874,   42.7028,    6.6777,    1.8141,    3.9699,    0.0010,
  4391.703,    2.2397,    2.9360,    0.7717,    0.9794,    0.0637,   -0.0029,    0.3696,   42.0457,    6.6737,    1.8317,    3.9718,    0.0010,
  4391.803,    2.2349,    2.9297,    0.7705,    0.9794,    0.0637,   -0.0029,    0.3634,   41.6904,    6.6738,    1.8343,    3.9778,    0.0010,
  4391.902,    2.2303,    2.9178,    0.7679,    0.9780,    0.0637,   -0.0031,    0.3865,   42.1287,    6.6757,    1.8265,    3.9784,    0.0010,
  4392.000,    2.2258,    2.9090,    0.7659,    0.9772,    0.0637,   -0.0032,    0.3990,   42.1403,    6.6784,    1.8133,    3.9742,    0.0010,
  4392.103,    2.2208,    2.9088,    0.7662,    0.9790,    0.0637,   -0.0028,    0.3570,   40.8887,    6.6746,    1.8335,    3.9840,    0.0010,
  4392.200,    2.2161,    2.9035,    0.7651,    0.9792,    0.0637,   -0.0027,    0.3469,   40.4332,    6.6664,    1.8641,    3.9742,    0.0010,
  4392.301,    2.2115,    2.8984,    0.7641,    0.9795,    0.0637,   -0.0027,    0.3379,   39.9653,    6.6639,    1.8752,    3.9750,    0.0010,
  4392.401,    2.2070,    2.8918,    0.7627,    0.9794,    0.0637,   -0.0025,    0.3354,   39.7075,    6.6612,    1.8853,    3.9718,    0.0009,
  4392.502,    2.2025,    2.8813,    0.7602,    0.9781,    0.0637,   -0.0026,    0.3634,   40.0841,    6.6662,    1.8672,    3.9778,    0.0010,
  4392.600,    2.1977,    2.8834,    0.7610,    0.9803,    0.0638,   -0.0022,    0.3109,   38.6117,    6.6600,    1.8970,    3.9850,    0.0009,
  4392.700,    2.1934,    2.8778,    0.7598,    0.9804,    0.0638,   -0.0022,    0.3053,   38.2485,    6.6558,    1.9117,    3.9772,    0.0009,
  4392.802,    2.1888,    2.8707,    0.7583,    0.9802,    0.0638,   -0.0024,    0.3055,   38.0771,    6.6501,    1.9312,    3.9657,    0.0009,
  4392.902,    2.1867,    2.8244,    0.7458,    0.9674,    0.0634,   -0.0051,    0.6446,   45.4010,    6.6772,    1.8203,    3.9755,    0.0010,
  4393.000,    2.1810,    2.8392,    0.7505,    0.9742,    0.0636,   -0.0034,    0.4284,   40.2582,    6.7002,    1.7263,    3.9767,    0.0010,
  4393.101,    2.1757,    2.8478,    0.7531,    0.9787,    0.0637,   -0.0026,    0.3245,   37.8749,    6.6551,    1.9164,    3.9797,    0.0009,
  4393.202,    2.1713,    2.8428,    0.7520,    0.9790,    0.0637,   -0.0025,    0.3122,   37.3326,    6.6546,    1.9197,    3.9818,    0.0009,
  4393.300,    2.1669,    2.8405,    0.7517,    0.9800,    0.0638,   -0.0023,    0.2866,   36.5135,    6.6510,    1.9377,    3.9874,    0.0009,
  4393.400,    2.1629,    2.8276,    0.7486,    0.9779,    0.0637,   -0.0024,    0.3266,   37.2972,    6.6501,    1.9354,    3.9727,    0.0009,
  4393.501,    2.1588,    2.8180,    0.7461,    0.9766,    0.0637,   -0.0024,    0.3611,   37.6838,    6.6557,    1.9129,    3.9738,    0.0009,
  4393.603,    2.1544,    2.8155,    0.7458,    0.9777,    0.0637,   -0.0025,    0.3277,   36.8170,    6.6455,    1.9558,    3.9733,    0.0009,
  4393.702,    2.1512,    2.7962,    0.7403,    0.9728,    0.0636,   -0.0037,    0.4757,   39.6740,    6.6615,    1.8916,    3.9787,    0.0010,
  4393.801,    2.1462,    2.7983,    0.7416,    0.9758,    0.0637,   -0.0029,    0.3683,   37.0990,    6.6530,    1.9250,    3.9748,    0.0009,
  4393.902,    2.1427,    2.7853,    0.7382,    0.9733,    0.0636,   -0.0035,    0.4357,   38.4603,    6.6537,    1.9249,    3.9812,    0.0009,
  4394.000,    2.1381,    2.7848,    0.7385,    0.9751,    0.0637,   -0.0029,    0.3722,   36.7472,    6.6596,    1.9002,    3.9805,    0.0010,
  4394.101,    2.1338,    2.7823,    0.7379,    0.9760,    0.0637,   -0.0028,    0.3517,   36.0789,    6.6483,    1.9459,    3.9722,    0.0009,
  4394.201,    2.1293,    2.7848,    0.7389,    0.9786,    0.0638,   -0.0022,    0.2774,   34.2997,    6.6358,    1.9999,    3.9721,    0.0009,
  4394.302,    2.1252,    2.7790,    0.7376,    0.9785,    0.0638,   -0.0022,    0.2734,   34.0316,    6.6340,    2.0085,    3.9736,    0.0009,
  4394.400,    2.1263,    2.7187,    0.7174,    0.9557,    0.0631,   -0.0085,    1.1002,   49.6410,    6.6722,    1.8448,    3.9749,    0.0010,
  4394.500,    2.1215,    2.7233,    0.7184,    0.9586,    0.0633,   -0.0075,    0.9964,   45.5171,    6.7792,    1.4399,    3.9694,    0.0013,
  4394.603,    2.1132,    2.7638,    0.7339,    0.9787,    0.0638,   -0.0020,    0.2590,   32.9545,    6.6351,    2.0100,    3.9852,    0.0009,
  4394.700,    2.1091,    2.7611,    0.7335,    0.9797,    0.0638,   -0.0018,    0.2257,   32.1744,    6.6233,    2.0560,    3.9684,    0.0009,
  4394.801,    2.1054,    2.7512,    0.7310,    0.9782,    0.0638,   -0.0020,    0.2571,   32.7289,    6.6263,    2.0427,    3.9688,    0.0009,
  4394.902,    2.1020,    2.7358,    0.7271,    0.9751,    0.0637,   -0.0025,    0.3204,   33.9570,    6.6400,    1.9841,    3.9770,    0.0009,
  4395.000,    2.0976,    2.7349,    0.7272,    0.9768,    0.0637,   -0.0021,    0.2686,   32.6719,    6.6305,    2.0261,    3.9753,    0.0009,
  4395.101,    2.0940,    2.7257,    0.7249,    0.9755,    0.0637,   -0.0023,    0.2903,   33.0112,    6.6308,    2.0228,    3.9717,    0.0009,
  4395.201,    2.0900,    2.7217,    0.7240,    0.9760,    0.0637,   -0.0022,    0.2736,   32.3614,    6.6306,    2.0279,    3.9802,    0.0009,
  4395.301,    2.0859,    2.7214,    0.7240,    0.9775,    0.0637,   -0.0019,    0.2373,   31.2488,    6.6245,    2.0569,    3.9813,    0.0009,
  4395.400,    2.0823,    2.7138,    0.7221,    0.9767,    0.0637,   -0.0018,    0.2503,   31.4196,    6.6238,    2.0597,    3.9808,    0.0009,
  4395.501,    2.0888,    2.6633,    0.6945,    0.9426,    0.0627,   -0.0152,    2.0406,   56.4907,    6.7115,    1.7000,    3.9723,    0.0011,
  4395.601,    2.0771,    2.6900,    0.7134,    0.9688,    0.0635,   -0.0043,    0.5875,   36.1974,    6.6597,    1.9141,    3.9789,    0.0010,
  4395.703,    2.0715,    2.6930,    0.7166,    0.9746,    0.0637,   -0.0023,    0.2951,   31.5165,    6.6357,    2.0065,    3.9757,    0.0009,
  4395.802,    2.0679,    2.6867,    0.7153,    0.9744,    0.0637,   -0.0023,    0.2891,   31.5647,    6.6232,    2.0629,    3.9804,    0.0009,
  4395.900,    2.0647,    2.6742,    0.7118,    0.9718,    0.0636,   -0.0028,    0.3502,   32.4830,    6.6384,    1.9925,    3.9774,    0.0009,
  4396.000,    2.0608,    2.6727,    0.7115,    0.9729,    0.0636,   -0.0025,    0.3217,   31.6364,    6.6294,    2.0337,    3.9773,    0.0009,
  4396.102,    2.0568,    2.6726,    0.7117,    0.9747,    0.0637,   -0.0021,    0.2680,   30.2399,    6.6219,    2.0670,    3.9751,    0.0009,
  4396.202,    2.0531,    2.6685,    0.7107,    0.9750,    0.0637,   -0.0020,    0.2560,   29.8351,    6.6191,    2.0829,    3.9816,    0.0009,
  4396.302,    2.0494,    2.6643,    0.7097,    0.9752,    0.0637,   -0.0019,    0.2454,   29.3224,    6.6169,    2.0913,    3.9769,    0.0009,
  4396.402,    2.0456,    2.6649,    0.7099,    0.9769,    0.0638,   -0.0015,    0.2065,   28.1556,    6.6108,    2.1218,    3.9791,    0.0008,
  4396.500,    2.0424,    2.6559,    0.7074,    0.9753,    0.0637,   -0.0015,    0.2517,   28.9771,    6.6076,    2.1360,    3.9762,    0.0008,
  4396.602,    2.0425,    2.6430,    0.6982,    0.9646,    0.0635,   -0.0062,    0.8553,   35.1966,    6.6952,    1.7951,    3.9745,    0.0011,
  4396.700,    2.0357,    2.6453,    0.7045,    0.9747,    0.0637,   -0.0020,    0.2598,   28.4520,    6.6178,    2.0900,    3.9757,    0.0009,
  4396.801,    2.0319,    2.6406,    0.7037,    0.9754,    0.0637,   -0.0017,    0.2175,   27.7981,    6.6043,    2.1506,    3.9736,    0.0008,
  4396.900,    2.0288,    2.6289,    0.7006,    0.9731,    0.0637,   -0.0021,    0.2634,   28.5462,    6.6148,    2.1031,    3.9785,    0.0009,
  4397.000,    2.0252,    2.6246,    0.6996,    0.9733,    0.0637,   -0.0020,    0.2520,   28.1502,    6.6122,    2.1152,    3.9778,    0.0009,
  4397.101,    2.0231,    2.6060,    0.6945,    0.9684,    0.0635,   -0.0030,    0.3745,   31.0910,    6.6103,    2.1246,    3.9801,    0.0008,
  4397.202,    2.0216,    2.5931,    0.6887,    0.9621,    0.0634,   -0.0051,    0.6437,   34.4466,    6.6595,    1.9026,    3.9799,    0.0010,
  4397.301,    2.0170,    2.5994,    0.6915,    0.9673,    0.0635,   -0.0037,    0.4642,   31.2014,    6.6292,    2.0382,    3.9766,    0.0009,
  4397.402,    2.0132,    2.6007,    0.6919,    0.9693,    0.0636,   -0.0031,    0.4171,   29.8622,    6.6212,    2.0759,    3.9766,    0.0009,
  4397.503,    2.0097,    2.6005,    0.6913,    0.9700,    0.0636,   -0.0032,    0.4319,   28.8528,    6.6225,    2.0758,    3.9717,    0.0009,
  4397.601,    2.0051,    2.6055,    0.6941,    0.9752,    0.0637,   -0.0015,    0.2164,   25.5986,    6.5999,    2.1782,    3.9778,    0.0008,
  4397.704,    2.0007,    2.6069,    0.6951,    0.9783,    0.0638,   -0.0007,    0.0947,   23.5058,    6.5900,    2.2291,    3.9852,    0.0008,
  4397.802,    1.9977,    2.5969,    0.6926,    0.9766,    0.0638,   -0.0010,    0.1202,   24.0124,    6.5918,    2.2191,    3.9840,    0.0008,
  4397.901,    1.9948,    2.5840,    0.6895,    0.9744,    0.0637,   -0.0012,    0.1496,   24.5948,    6.5956,    2.1975,    3.9798,    0.0008,
  4398.000,    1.9916,    2.5759,    0.6874,    0.9733,    0.0637,   -0.0013,    0.1615,   24.7724,    6.5966,    2.1932,    3.9813,    0.0008,
  4398.101,    1.9891,    2.5661,    0.6846,    0.9711,    0.0636,   -0.0018,    0.2217,   25.9440,    6.5996,    2.1778,    3.9803,    0.0008,
  4398.200,    1.9898,    2.5513,    0.6768,    0.9614,    0.0634,   -0.0054,    0.6800,   32.1781,    6.6321,    2.0224,    3.9724,    0.0009,
  4398.302,    1.9833,    2.5560,    0.6812,    0.9696,    0.0636,   -0.0022,    0.2835,   26.4385,    6.6034,    2.1574,    3.9761,    0.0008,
  4398.400,    1.9821,    2.5506,    0.6775,    0.9655,    0.0635,   -0.0039,    0.5120,   28.9738,    6.6273,    2.0536,    3.9796,    0.0009,
  4398.501,    1.9816,    2.5519,    0.6735,    0.9606,    0.0634,   -0.0070,    0.9122,   32.4429,    6.6553,    1.9485,    3.9752,    0.0010,
  4398.601,    1.9728,    2.5447,    0.6793,    0.9719,    0.0637,   -0.0011,    0.1391,   23.5009,    6.5960,    2.1942,    3.9760,    0.0008,
  4398.703,    1.9701,    2.5354,    0.6768,    0.9703,    0.0637,   -0.0013,    0.1665,   24.2215,    6.5958,    2.1953,    3.9763,    0.0008,
  4398.802,    1.9673,    2.5276,    0.6748,    0.9692,    0.0636,   -0.0014,    0.1827,   24.6718,    6.5940,    2.2054,    3.9791,    0.0008,
  4398.900,    1.9639,    2.5264,    0.6745,    0.9703,    0.0637,   -0.0012,    0.1491,   23.4846,    6.5932,    2.2083,    3.9767,    0.0008,
  4399.000,    1.9606,    2.5280,    0.6747,    0.9719,    0.0637,   -0.0010,    0.1266,   22.5532,    6.5893,    2.2316,    3.9830,    0.0008,
  4399.102,    1.9573,    2.5301,    0.6748,    0.9734,    0.0638,   -0.0009,    0.1101,   21.5778,    6.5828,    2.2626,    3.9785,    0.0008,
  4399.201,    1.9549,    2.5137,    0.6709,    0.9701,    0.0637,   -0.0012,    0.1511,   22.8157,    6.5858,    2.2441,    3.9738,    0.0008,
  4399.304,    1.9518,    2.5145,    0.6707,    0.9711,    0.0637,   -0.0011,    0.1411,   22.1347,    6.5874,    2.2386,    3.9764,    0.0008,
  4399.401,    1.9518,    2.4982,    0.6645,    0.9635,    0.0634,   -0.0034,    0.4528,   27.2833,    6.5907,    2.2233,    3.9797,    0.0008,
  4399.502,    1.9494,    2.5037,    0.6639,    0.9637,    0.0635,   -0.0041,    0.5559,   26.9775,    6.6137,    2.1202,    3.9757,    0.0009,
  4399.600,    1.9426,    2.5044,    0.6682,    0.9723,    0.0638,   -0.0006,    0.0730,   20.2525,    6.5875,    2.2447,    3.9831,    0.0008,
  4399.702,    1.9393,    2.5062,    0.6685,    0.9740,    0.0638,   -0.0004,    0.0533,   19.5693,    6.5725,    2.3187,    3.9814,    0.0008,
  4399.800,    1.9362,    2.4979,    0.6668,    0.9735,    0.0638,   -0.0002,    0.0292,   19.0992,    6.5729,    2.3165,    3.9814,    0.0008,
  4399.902,    1.9352,    2.4797,    0.6612,    0.9673,    0.0636,   -0.0016,    0.2070,   23.0325,    6.5768,    2.2944,    3.9788,    0.0008,
  4400.000,    1.9351,    2.4759,    0.6570,    0.9620,    0.0636,   -0.0038,    0.4829,   25.2708,    6.6358,    2.0157,    3.9719,    0.0009,
  4400.100,    1.9291,    2.4761,    0.6601,    0.9689,    0.0637,   -0.0012,    0.1463,   20.7928,    6.5854,    2.2545,    3.9848,    0.0008,
  4400.202,    1.9252,    2.4750,    0.6604,    0.9711,    0.0637,   -0.0004,    0.0526,   19.1084,    6.5743,    2.3104,    3.9833,    0.0008,
  4400.301,    1.9233,    2.4670,    0.6577,    0.9686,    0.0637,   -0.0010,    0.1307,   20.2175,    6.5854,    2.2514,    3.9761,    0.0008,
  4400.401,    1.9200,    2.4621,    0.6569,    0.9693,    0.0637,   -0.0007,    0.0858,   19.5343,    6.5714,    2.3233,    3.9797,    0.0008,
  4400.502,    1.9180,    2.4595,    0.6552,    0.9680,    0.0637,   -0.0013,    0.1661,   20.0964,    6.5798,    2.2797,    3.9763,    0.0008,
  4400.602,    1.9141,    2.4612,    0.6565,    0.9715,    0.0638,   -0.0003,    0.0326,   17.8522,    6.5745,    2.3093,    3.9787,    0.0008,
  4400.701,    1.9107,    2.4661,    0.6575,    0.9741,    0.0638,   -0.0003,    0.0407,   16.4737,    6.5600,    2.3832,    3.9764,    0.0008,
  4400.802,    1.9080,    2.4508,    0.6542,    0.9717,    0.0638,   -0.0001,    0.0173,   16.8814,    6.5640,    2.3640,    3.9814,    0.0008,
  4400.902,    1.9053,    2.4465,    0.6529,    0.9715,    0.0638,   -0.0001,    0.0152,   16.5748,    6.5640,    2.3657,    3.9834,    0.0008,
  4401.000,    1.9028,    2.4354,    0.6503,    0.9697,    0.0638,   -0.0001,    0.0132,   17.1723,    6.5647,    2.3585,    3.9781,    0.0008,
  4401.100,    1.9051,    2.4194,    0.6430,    0.9593,    0.0634,   -0.0034,    0.4294,   24.7362,    6.5824,    2.2651,    3.9766,    0.0008,
